"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","RAC06","MA01"
"g008877_000003","g008877","rbsA","Ribose import ATP-binding protein RbsA",80,7,85,1,1,1,0,0,0,0,85,"Ribose import ATP-binding protein RbsA(84):Xylose import ATP-binding protein XylG(1)","rbsA(84):xylG(1)",1551,1557,1551.18,3832,2,"RAC06_03027","MA01_03836"
"g010151_000003","g010151","rbsC","Ribose import permease protein RbsC",80,6,85,1,1,1,0,0,0,0,85,"Ribose import permease protein RbsC(84):D-allose transport system permease protein AlsC(1)","rbsC(84):alsC(1)",972,975,972.04,3832,3,"RAC06_03026","MA01_03837"
"g000718_2","g000718_2","arcA","Arginase",50,8,85,1,1,1,2,0,2,0,85,"Arginase(87)","arcA(87)",303,936,921.45,3835,1,"RAC06_03151","MA01_03712"
"g011816_000002","g011816","asnC","Regulatory protein AsnC",70,5,85,1,1,1,0,0,0,0,85,"Regulatory protein AsnC(79):hypothetical protein(6)","asnC(79):NA(6)",426,462,429.28,3835,2,"RAC06_03152","MA01_03711"
"g007543","g007543",NA,"hypothetical protein",50,8,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",873,930,895.66,3838,1,"RAC06_03051","MA01_03812"
"g004946_1_000001","g004946_1",NA,"hypothetical protein",60,11,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",261,267,264.39,3840,1,"RAC06_01370","MA01_01047"
"g006870_1_000001","g006870_1","degA","HTH-type transcriptional regulator DegA",60,8,85,1,1,1,0,0,0,0,85,"HTH-type transcriptional regulator DegA(85)","degA(85)",1020,1110,1038.92,3843,1,"RAC06_03342","MA01_03519"
"g007283","g007283","imuB","Protein ImuB",50,9,85,1,1,1,0,0,0,0,85,"Protein ImuB(85)","imuB(85)",1419,1467,1428.35,3844,1,"RAC06_02982","MA01_03881"
"g007315_000002","g007315","cypB","Putative cytochrome P450 132",70,9,85,1,1,1,0,0,0,0,85,"Putative cytochrome P450 132(84):Bifunctional cytochrome P450/NADPH--P450 reductase 2(1)","NA(84):cypB(1)",1395,1404,1395.32,3847,1,"RAC06_02823","MA01_04041"
"g004587","g004587",NA,"hypothetical protein",50,17,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",732,786,752.75,3852,1,"RAC06_03610","MA01_03245"
"g008490","g008490",NA,"hypothetical protein",50,7,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",411,462,448.91,3853,1,"RAC06_00791","MA01_01624"
"g009349_000002","g009349","dat","D-alanine aminotransferase",70,7,85,1,1,1,0,0,0,0,85,"D-alanine aminotransferase(85)","dat(85)",864,864,864,3854,1,"RAC06_00676","MA01_01739"
"g007887","g007887","pglF","UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase",50,8,85,1,1,1,0,0,0,0,85,"UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase(85)","pglF(85)",927,1989,1975.09,3856,1,"RAC06_04555","MA01_04608"
"g007546_000001","g007546","lgoR","putative HTH-type transcriptional regulator LgoR",60,8,85,1,1,1,0,0,0,0,85,"putative HTH-type transcriptional regulator LgoR(85)","lgoR(85)",888,927,922.87,3861,1,"RAC06_03032","MA01_03831"
"g008286","g008286","otnC","3-oxo-tetronate 4-phosphate decarboxylase",50,8,85,1,1,1,0,0,0,0,85,"3-oxo-tetronate 4-phosphate decarboxylase(85)","otnC(85)",636,642,639.11,3862,1,"RAC06_02799","MA01_04065"
"g011599","g011599","tdh","L-threonine 3-dehydrogenase",50,5,85,1,1,1,0,0,0,0,85,"L-threonine 3-dehydrogenase(85)","tdh(85)",1026,1041,1037.61,3863,1,"RAC06_02557","MA01_04321"
"g006433","g006433","rhtC","hypothetical protein",50,11,85,1.27,1,2,2,23,2,23,108,"hypothetical protein(80):Threonine efflux protein(30)","NA(80):rhtC(30)",273,645,613.75,3865,1,"RAC06_00837","MA01_01578"
"g010043","g010043",NA,"hypothetical protein",50,6,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",474,588,486.46,3866,1,"RAC06_01300","MA01_01119"
"g006050_1_000001","g006050_1","iolC","hypothetical protein",60,9,85,1,1,1,0,0,0,0,85,"hypothetical protein(66):5-dehydro-2-deoxygluconokinase(15):2-dehydro-3-deoxygluconokinase(4)","NA(66):iolC(15):kdgK(4)",1038,1065,1058.33,3867,1,"RAC06_03341","MA01_03520"
"g008628_000003","g008628","cutL","Carbon monoxide dehydrogenase large chain",80,7,85,1,1,1,0,0,0,0,85,"Carbon monoxide dehydrogenase large chain(85)","cutL(85)",2346,2367,2346.78,3872,1,"RAC06_03157","MA01_03706"
"g008560_000001","g008560",NA,"hypothetical protein",60,8,85,1,1,1,0,0,0,0,85,"hypothetical protein(85)","NA(85)",285,285,285,3873,1,"RAC06_03985","MA01_02870"
"g006792","g006792","wbpA","UDP-N-acetyl-D-glucosamine 6-dehydrogenase",50,10,84,1,1,1,0,0,0,0,84,"UDP-N-acetyl-D-glucosamine 6-dehydrogenase(84)","wbpA(84)",1275,1287,1285.29,3889,1,"RAC06_04557","MA01_04610"
"g006597","g006597",NA,"hypothetical protein",50,11,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",246,411,257.64,3892,1,"RAC06_02018","MA01_00400"
"g010753_000002","g010753",NA,"hypothetical protein",70,6,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",249,252,251.96,3906,1,NA,"MA01_00751"
"g007320","g007320","egl","Endoglucanase",50,9,84,1,1,1,0,0,0,0,84,"Endoglucanase(84)","egl(84)",972,1170,1079.71,3908,1,"RAC06_03430",NA
"g006552","g006552",NA,"hypothetical protein",50,11,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",882,894,893.57,3918,1,"RAC06_02463","MA01_04415"
"g000037_2","g000037_2",NA,"hypothetical protein",50,11,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",216,279,229,3920,1,"RAC06_04662","MA01_04683"
"g006366","g006366",NA,"hypothetical protein",50,11,84,1,1,1,0,0,0,0,84,"hypothetical protein(84)","NA(84)",591,705,689.54,3921,1,"RAC06_00541","MA01_01842"
"g009452_000001","g009452",NA,"hypothetical protein",60,7,83,1,1,1,0,0,0,0,83,"hypothetical protein(83)","NA(83)",228,252,249.11,3937,1,"RAC06_04056","MA01_02783"
"g009539_000001","g009539",NA,"hypothetical protein",60,7,83,1,1,1,0,0,0,0,83,"hypothetical protein(83)","NA(83)",414,417,414.07,3937,2,"RAC06_04055","MA01_02784"
"g005721_000001","g005721",NA,"hypothetical protein",60,13,83,1,1,1,0,0,0,0,83,"hypothetical protein(83)","NA(83)",474,504,477.51,3948,1,"RAC06_04488","MA01_04540"
"g009420","g009420",NA,"hypothetical protein",50,7,83,1,1,1,0,0,0,0,83,"hypothetical protein(83)","NA(83)",339,360,339.25,3953,1,"RAC06_04616",NA
"g001518_1_000001","g001518_1","cpdA","hypothetical protein",60,30,83,1,1,1,0,0,0,0,83,"hypothetical protein(67):3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA(16)","NA(67):cpdA(16)",1083,1182,1127.42,4013,1,"RAC06_04122","MA01_02716"
"g006784_000002","g006784",NA,"Purine-binding protein",70,10,82,1,1,1,0,0,0,0,82,"Purine-binding protein(82)","NA(82)",1110,1305,1138.98,4021,1,"RAC06_04713","MA01_04450"
"g003528_000001","g003528",NA,"hypothetical protein",60,22,82,1,1,1,0,0,0,0,82,"hypothetical protein(82)","NA(82)",1110,1164,1150.5,4021,2,"RAC06_04714","MA01_04451"
"g008307_000002","g008307",NA,"hypothetical protein",70,8,82,1,1,1,0,0,0,0,82,"hypothetical protein(82)","NA(82)",924,927,926.89,4021,3,"RAC06_04715","MA01_04452"
"g004549_000001","g004549","mglA","Galactose/methyl galactoside import ATP-binding protein MglA",60,17,82,1,1,1,0,0,0,0,82,"Galactose/methyl galactoside import ATP-binding protein MglA(52):Ribose import ATP-binding protein RbsA(28):Xylose import ATP-binding protein XylG(2)","mglA(52):rbsA(28):xylG(2)",1518,1551,1534.65,4021,4,"RAC06_04717","MA01_04454"
"g002913_000001","g002913","rutB","Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB",60,26,82,1,1,1,0,0,0,0,82,"Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB(82)","rutB(82)",666,672,670.72,4021,5,"RAC06_04718","MA01_04455"
"g003798_000001","g003798",NA,"hypothetical protein",60,21,82,1,1,1,0,0,0,0,82,"hypothetical protein(82)","NA(82)",333,354,346.68,4021,6,"RAC06_04719","MA01_04456"
"g003037","g003037","atzF","Allophanate hydrolase",50,25,82,1,1,1,0,0,0,0,82,"Allophanate hydrolase(81):hypothetical protein(1)","atzF(81):NA(1)",330,1821,1770.91,4021,7,"RAC06_04720","MA01_04457"
"g012034_000001","g012034","dapAL","putative DapA-like lyase",60,5,82,1,1,1,0,0,0,0,82,"putative DapA-like lyase(81):hypothetical protein(1)","dapAL(81):NA(1)",180,915,902.78,4232,1,"RAC06_01107","MA01_01310"
"g003022_2","g003022_2","dmoA","Dimethyl-sulfide monooxygenase",50,5,81,1,1,1,0,0,0,0,81,"Dimethyl-sulfide monooxygenase(81)","dmoA(81)",1362,1422,1371.44,4418,1,"RAC06_01635","MA01_00781"
"g000033_2","g000033_2",NA,"hypothetical protein",50,49,81,1.16,1,2,0,13,0,13,94,"hypothetical protein(94)","NA(94)",501,567,558.45,4481,1,"RAC06_04665","MA01_04686;MA01_04800"
"g009059","g009059","paiB","Protease synthase and sporulation protein PAI 2",50,7,81,1,1,1,0,0,0,0,81,"Protease synthase and sporulation protein PAI 2(81)","paiB(81)",519,642,631.48,4504,1,"RAC06_01593","MA01_00825"
"g005403_000001","g005403","rpoE","ECF RNA polymerase sigma factor RpoE",60,14,80,1,1,1,0,0,0,0,80,"ECF RNA polymerase sigma factor RpoE(65):hypothetical protein(15)","rpoE(65):NA(15)",555,714,588.64,4545,1,"RAC06_02723","MA01_04141"
"g004388_000001","g004388","chrR","Anti-sigma-E factor ChrR",60,18,80,1,1,1,0,0,0,0,80,"Anti-sigma-E factor ChrR(80)","chrR(80)",660,693,681.9,4545,2,"RAC06_02724","MA01_04140"
"g004237","g004237",NA,"hypothetical protein",50,19,80,1,1,1,0,0,0,0,80,"hypothetical protein(80)","NA(80)",396,429,402.26,4545,3,"RAC06_02725","MA01_04139"
"g003813","g003813",NA,"hypothetical protein",50,21,80,1,1,1,0,0,0,0,80,"hypothetical protein(80)","NA(80)",795,834,809.25,4552,1,"RAC06_02721","MA01_04143"
"g004998_000001","g004998","ufaA1","Tuberculostearic acid methyltransferase UfaA1",60,15,80,1,1,1,0,0,0,0,80,"Tuberculostearic acid methyltransferase UfaA1(80)","ufaA1(80)",1215,1218,1215.79,4552,2,"RAC06_02720","MA01_04144"
"g003260_000001","g003260","yfcG","hypothetical protein",60,24,80,1,1,1,0,0,0,0,80,"hypothetical protein(76):Disulfide-bond oxidoreductase YfcG(4)","NA(76):yfcG(4)",666,684,678.34,4605,1,"RAC06_04424","MA01_02415"
"g013568","g013568","fadR","Fatty acid metabolism regulator protein",50,4,80,1,1,1,0,0,0,0,80,"Fatty acid metabolism regulator protein(74):hypothetical protein(5):HTH-type transcriptional regulator BetI(1)","fadR(74):NA(5):betI(1)",627,666,630.38,4613,1,"RAC06_02774","MA01_04090"
"g000777","g000777",NA,"IS66 family transposase ISCARN48",50,41,80,1.38,1,8,9,16,9,30,110,"IS66 family transposase ISCARN48(51):hypothetical protein(48):IS66 family transposase ISAzs18(14):IS66 family transposase ISAzs21(7)","NA(120)",138,1620,1041.08,4622,1,NA,"MA01_04432"
"g004448_000001","g004448","bluF","Blue light- and temperature-regulated antirepressor BluF",60,16,79,1.01,1,2,0,1,0,1,80,"Blue light- and temperature-regulated antirepressor BluF(65):putative cyclic di-GMP phosphodiesterase PdeC(15)","bluF(65):pdeC(15)",747,783,755.92,4652,1,"RAC06_03757","MA01_03098"
"g000929","g000929",NA,"IS630 family transposase ISRm10-1",50,44,79,1.37,1,6,19,19,19,29,108,"IS630 family transposase ISRm10-1(69):hypothetical protein(51):IS630 family transposase ISMex41(3):IS630 family transposase ISRm10(2):IS630 family transposase ISRel6(2)","NA(127)",189,1002,467.62,4655,1,"RAC06_04673;RAC06_04695","MA01_03394"
"g004534","g004534","potD","hypothetical protein",50,17,79,1.15,1,2,0,12,0,12,91,"hypothetical protein(53):Spermidine/putrescine-binding periplasmic protein(38)","NA(53):potD(38)",198,1173,951.79,4669,1,"RAC06_04702","MA01_04439"
"g010186_000001","g010186",NA,"hypothetical protein",60,6,79,1,1,1,0,0,0,0,79,"hypothetical protein(79)","NA(79)",648,960,657.91,4675,1,"RAC06_01485","MA01_00933"
"g002171_000001","g002171",NA,"hypothetical protein",60,30,78,1.06,1,2,0,5,0,5,83,"hypothetical protein(83)","NA(83)",201,471,208.16,4766,1,"RAC06_02741","MA01_04123"
"g004886","g004886",NA,"hypothetical protein",50,15,77,1,1,1,0,0,0,0,77,"hypothetical protein(77)","NA(77)",144,435,394.32,4871,1,"RAC06_00962","MA01_01458"
"g003770","g003770",NA,"hypothetical protein",50,20,77,1,1,1,65,0,65,0,77,"hypothetical protein(142)","NA(142)",165,513,275.49,4967,1,"RAC06_01050","MA01_01368"
"g006595_000002","g006595",NA,"hypothetical protein",70,11,76,1.07,1,2,0,5,0,5,81,"hypothetical protein(81)","NA(81)",243,390,251.11,4990,1,"RAC06_01385","MA01_01032"
"g006631_000002","g006631","vapC","Ribonuclease VapC30",70,11,76,1.07,1,2,0,5,0,5,81,"Ribonuclease VapC30(73):Ribonuclease VapC(7):hypothetical protein(1)","NA(74):vapC(7)",261,411,403.3,4990,2,"RAC06_01386","MA01_01031"
"g003443_000001","g003443",NA,"hypothetical protein",60,22,76,1,1,1,0,0,0,0,76,"hypothetical protein(76)","NA(76)",180,339,293.09,4992,1,"RAC06_04433","MA01_02406"
"g002352","g002352","treZ","Malto-oligosyltrehalose trehalohydrolase",50,29,75,1,1,1,0,0,0,0,75,"Malto-oligosyltrehalose trehalohydrolase(75)","treZ(75)",1671,1788,1767.48,5092,1,"RAC06_03633","MA01_03222"
"g003531_000003","g003531",NA,"IS5 family transposase ISPye39",80,20,75,1.08,1,3,0,4,0,6,81,"IS5 family transposase ISPye39(47):hypothetical protein(34)","NA(81)",258,783,376.26,5093,1,"RAC06_04589","MA01_04642;MA01_04713;MA01_04728"
"g006873_000001","g006873",NA,"hypothetical protein",60,10,74,1,1,1,0,0,0,0,74,"hypothetical protein(74)","NA(74)",699,1023,899.92,5137,1,"RAC06_01571","MA01_00846"
"g005367_000001","g005367","lacF","Lactose transport system permease protein LacF",60,14,73,1,1,1,0,0,0,0,73,"Lactose transport system permease protein LacF(63):sn-glycerol-3-phosphate transport system permease protein UgpA(10)","lacF(63):ugpA(10)",882,966,932.14,5158,1,"RAC06_03605","MA01_03250"
"g008446_000002","g008446","araQ","L-arabinose transport system permease protein AraQ",70,8,73,1,1,1,0,0,0,0,73,"L-arabinose transport system permease protein AraQ(73)","araQ(73)",843,852,845.59,5158,2,"RAC06_03604","MA01_03251"
"g006779","g006779","ugpB","sn-glycerol-3-phosphate-binding periplasmic protein UgpB",50,10,73,1,1,1,0,0,0,0,73,"sn-glycerol-3-phosphate-binding periplasmic protein UgpB(61):hypothetical protein(12)","ugpB(61):NA(12)",1311,1362,1339.19,5158,3,"RAC06_03603","MA01_03252"
"g005417_000001","g005417",NA,"hypothetical protein",60,14,71,1.01,1,2,0,1,0,1,72,"hypothetical protein(72)","NA(72)",489,519,496.79,5219,1,"RAC06_02939","MA01_03923"
"g000954_000002","g000954",NA,"hypothetical protein",70,44,71,1.23,1,3,0,14,0,16,87,"hypothetical protein(87)","NA(87)",171,516,186,5224,1,NA,"MA01_04791"
"g002111","g002111",NA,"hypothetical protein",50,27,70,1.01,1,2,0,1,0,1,71,"hypothetical protein(71)","NA(71)",123,681,571.65,5241,1,"RAC06_01402",NA
"g000578_2","g000578_2","yybR","putative HTH-type transcriptional regulator YybR",50,16,70,1.17,1,2,2,12,2,12,82,"putative HTH-type transcriptional regulator YybR(69):hypothetical protein(15)","yybR(69):NA(15)",273,414,355.82,5257,1,"RAC06_01347","MA01_01072"
"g000838_000001","g000838",NA,"IS3 family transposase ISKpn11",60,43,69,1.22,1,3,11,14,11,15,84,"IS3 family transposase ISKpn11(59):hypothetical protein(36)","NA(95)",144,831,526.86,5271,1,"RAC06_04454;RAC06_04638",NA
"g003382","g003382","aaaT","L-amino acid N-acetyltransferase AaaT",50,23,69,1,1,1,0,0,0,0,69,"L-amino acid N-acetyltransferase AaaT(64):Mycothiol acetyltransferase(4):hypothetical protein(1)","aaaT(64):mshD(4):NA(1)",240,630,567.7,5277,1,"RAC06_00220","MA01_02165"
"g003675_1_000001","g003675_1",NA,"hypothetical protein",60,19,69,1.04,1,2,0,3,0,3,72,"hypothetical protein(72)","NA(72)",1266,1296,1288,5282,1,"RAC06_03587;RAC06_03591","MA01_03264;MA01_03268"
"g000039_2","g000039_2",NA,"hypothetical protein",50,43,69,1.17,1,2,0,12,0,12,81,"hypothetical protein(81)","NA(81)",426,447,440.67,5297,1,NA,"MA01_04809"
"g007029_000001","g007029","potB","Spermidine/putrescine transport system permease protein PotB",60,10,67,1.18,1,2,0,12,0,12,79,"Spermidine/putrescine transport system permease protein PotB(79)","potB(79)",885,903,885.53,5330,1,"RAC06_04703","MA01_04440"
"g004820_1_000001","g004820_1",NA,"hypothetical protein",60,13,67,1.01,1,2,0,1,0,1,68,"hypothetical protein(68)","NA(68)",510,951,830.16,5332,1,"RAC06_04288",NA
"g001853_000002","g001853",NA,"ISNCY family transposase ISRel26",70,33,67,1.27,1,4,2,15,2,18,85,"ISNCY family transposase ISRel26(71):hypothetical protein(16)","NA(87)",177,1413,1077.93,5333,1,"RAC06_00628;RAC06_04654","MA01_01788;MA01_04675"
"g005908_000002","g005908","tfdB","2%2C4-dichlorophenol 6-monooxygenase",70,12,67,1,1,1,0,0,0,0,67,"2%2C4-dichlorophenol 6-monooxygenase(67)","tfdB(67)",1755,1758,1756.3,5335,1,"RAC06_03582","MA01_03273"
"g008272_000001","g008272","ydcV","hypothetical protein",60,8,66,1.18,1,2,0,12,0,12,78,"hypothetical protein(43):Inner membrane ABC transporter permease protein YdcV(33):Inner membrane ABC transporter permease protein YcjP(2)","NA(43):ydcV(33):ycjP(2)",510,807,801.58,5357,1,"RAC06_04704","MA01_04441"
"g003916","g003916","dppB","Dipeptide transport system permease protein DppB",50,20,66,1.17,1,3,0,10,0,11,77,"Dipeptide transport system permease protein DppB(64):Glutathione transport system permease protein GsiC(13)","dppB(64):gsiC(13)",918,981,973.25,5360,1,"RAC06_03534","MA01_03320"
"g001403_000001","g001403",NA,"hypothetical protein",60,37,66,1.47,1,4,9,19,9,31,97,"hypothetical protein(106)","NA(106)",165,1674,918.82,5366,1,NA,"MA01_04736"
"g001719_1_000001","g001719_1","ydeP","Protein YdeP",60,17,65,1.02,1,2,1,1,1,1,66,"Protein YdeP(60):putative oxidoreductase(7)","ydeP(60):NA(7)",243,2325,2036.46,5374,2,"RAC06_01032","MA01_01386"
"g003535","g003535","phrB","(6-4) photolyase",50,22,65,1,1,1,0,0,0,0,65,"(6-4) photolyase(65)","phrB(65)",1524,1551,1532.08,5385,1,"RAC06_03044","MA01_03819"
"g005546","g005546",NA,"hypothetical protein",50,13,65,1,1,1,0,0,0,0,65,"hypothetical protein(65)","NA(65)",2364,3213,3032.4,5394,1,"RAC06_01677","MA01_00739"
"g005516_000001","g005516",NA,"hypothetical protein",60,14,63,1,1,1,0,0,0,0,63,"hypothetical protein(63)","NA(63)",231,405,393.95,5428,1,"RAC06_01518","MA01_00900"
"g004021","g004021",NA,"putative membrane transporter protein",50,20,63,1,1,1,0,0,0,0,63,"putative membrane transporter protein(62):hypothetical protein(1)","NA(63)",441,792,776.14,5434,1,"RAC06_03498","MA01_03358"
"g003026_000002","g003026",NA,"IS3 family transposase ISPbe1",70,24,63,1.03,1,2,15,2,15,2,65,"IS3 family transposase ISPbe1(45):hypothetical protein(21):IS3 family transposase ISPam3(12):IS3 family transposase ISPye5(2)","NA(80)",156,840,547.5,5435,1,"RAC06_03313","(MA01_02340:MA01_04434);MA01_04435"
"g008052_000001","g008052","rpfG","Cyclic di-GMP phosphodiesterase response regulator RpfG",60,8,63,1,1,1,0,0,0,0,63,"Cyclic di-GMP phosphodiesterase response regulator RpfG(63)","rpfG(63)",1071,1143,1092.9,5440,1,"RAC06_02363","MA01_00093"
"g005726","g005726",NA,"hypothetical protein",50,13,63,1,1,1,0,0,0,0,63,"hypothetical protein(63)","NA(63)",495,516,496.71,5442,1,"RAC06_02365","MA01_00091"
"g004914_1_000007","g004914_1","rcsC","Sensor histidine kinase RcsC",80,12,63,1,1,1,0,0,0,0,63,"Sensor histidine kinase RcsC(42):Sensor kinase CckA(14):Blue-light-activated protein(7)","rcsC(42):cckA(14):NA(7)",393,393,393,5444,1,"RAC06_03305","MA01_03557"
"g001135_1_000001","g001135_1",NA,"hypothetical protein",60,35,63,1.17,1,2,0,11,0,11,74,"hypothetical protein(74)","NA(74)",135,189,175.34,5451,1,"RAC06_04657","MA01_04677;MA01_04788"
"g001165_000001","g001165",NA,"IS256 family transposase ISAli6",60,39,62,1.26,1,9,15,8,18,16,78,"IS256 family transposase ISAli6(48):hypothetical protein(26):IS256 family transposase ISPebe1(19):IS256 family transposase ISRhru4(3):IS256 family transposase ISMtsp13(1):IS256 family transposase ISSpma2(1)","NA(98)",141,1230,742.81,5467,1,"RAC06_04516;RAC06_04552","MA01_04568;MA01_04605"
"g007521_000001","g007521","decR","DNA-binding transcriptional activator DecR",60,9,62,1,1,1,0,0,0,0,62,"DNA-binding transcriptional activator DecR(58):Leucine-responsive regulatory protein(4)","decR(58):lrp(4)",465,486,468.77,5480,1,"RAC06_01702","MA01_00714"
"g005462_1_000003","g005462_1",NA,"hypothetical protein",70,10,62,1.03,1,2,0,2,0,2,64,"hypothetical protein(64)","NA(64)",162,207,165.38,5481,1,"RAC06_03807","MA01_03048"
"g004187_000002","g004187",NA,"hypothetical protein",70,19,61,1.03,1,3,1,1,1,2,63,"hypothetical protein(64)","NA(64)",135,855,820.97,5484,1,"RAC06_01981","MA01_00436"
"g005597_000001","g005597",NA,"hypothetical protein",60,13,61,1.03,1,2,0,2,0,2,63,"hypothetical protein(63)","NA(63)",129,1221,1171.52,5484,2,"RAC06_01979","MA01_00438"
"g004811_1_000001","g004811_1",NA,"Blue-light-activated histidine kinase",60,15,61,1.1,1,2,0,6,0,6,67,"Blue-light-activated histidine kinase(43):hypothetical protein(24)","NA(67)",345,1011,983.87,5500,1,"RAC06_03307","MA01_03555"
"g001544_1_000001","g001544_1",NA,"hypothetical protein",60,35,60,1.13,1,2,0,8,0,8,68,"hypothetical protein(68)","NA(68)",162,951,655.28,5510,1,"RAC06_00602",NA
"g004894","g004894",NA,"hypothetical protein",50,16,60,1,1,1,0,0,0,0,60,"hypothetical protein(60)","NA(60)",861,912,889.25,5524,1,"RAC06_00150","MA01_02235"
"g005624_000001","g005624",NA,"hypothetical protein",60,13,60,1,1,1,0,0,0,0,60,"hypothetical protein(60)","NA(60)",1323,1365,1330,5533,1,"RAC06_04542","MA01_04593"
"g000055_2","g000055_2","lasI","Acyl-homoserine-lactone synthase",50,31,60,1.17,1,2,0,10,0,10,70,"Acyl-homoserine-lactone synthase(57):hypothetical protein(13)","lasI(48):NA(13):esaI(8):anoI(1)",357,714,619.5,5534,1,NA,"MA01_04819"
