"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","AF310","CFBP5473","CFBP5477"
"g000696_000001","g000696",NA,"hypothetical protein",60,50,250,1,1,1,1,0,1,0,250,"hypothetical protein(251)","NA(251)",183,414,400.17,1389,1,"AF310_00215","CFBP5473_01670","CFBP5477_03198"
"g001627_1_000001","g001627_1","aspA","Aspartate ammonia-lyase",60,27,250,1,1,2,1,1,1,1,251,"Aspartate ammonia-lyase(252)","aspA(252)",372,1473,1421.57,1390,1,"AF310_01968","CFBP5473_03783","CFBP5477_03959"
"g002071_000001","g002071",NA,"hypothetical protein",60,30,250,1.03,1,2,0,7,0,7,257,"hypothetical protein(257)","NA(257)",216,2187,2055.85,1392,1,"AF310_00856","CFBP5473_02643","CFBP5477_00991"
"g000018_000001","g000018",NA,"hypothetical protein",60,161,250,1.55,1,5,50,96,51,137,387,"hypothetical protein(442)","NA(442)",138,5127,3783.31,1393,1,"(AF310_03841:AF310_03843);AF310_03842","(CFBP5473_04659:CFBP5473_04661);CFBP5473_04660","CFBP5477_00392"
"g000094_1_000001","g000094_1",NA,"hypothetical protein",60,81,250,1,1,1,0,0,0,0,250,"hypothetical protein(250)","NA(250)",279,630,530.46,1394,1,"AF310_03047","CFBP5473_00854","CFBP5477_02316"
"g004866_000003","g004866","ahpC","Alkyl hydroperoxide reductase C",80,12,250,1,1,2,0,1,0,1,251,"Alkyl hydroperoxide reductase C(227):Peroxiredoxin(21):Selenocysteine-containing peroxiredoxin PrxU(3)","ahpC(227):NA(21):prxU(3)",504,660,657.68,1395,1,"AF310_02480","CFBP5473_03122","CFBP5477_04559"
"g003922_1_000001","g003922_1","cysL","HTH-type transcriptional regulator CysL",60,18,250,1,1,1,0,0,0,0,250,"HTH-type transcriptional regulator CysL(250)","cysL(250)",879,948,906.04,1396,1,"AF310_01002","CFBP5473_02497","CFBP5477_00873"
"g000171_1_000001","g000171_1",NA,"hypothetical protein",60,56,250,1.02,1,2,0,5,0,5,255,"hypothetical protein(255)","NA(255)",366,408,371.93,1397,1,"AF310_01003","CFBP5473_02496","CFBP5477_00872"
"g001966_1_000003","g001966_1","mdeA","L-methionine gamma-lyase",80,24,249,1.08,1,2,0,21,0,21,270,"L-methionine gamma-lyase(187):Cystathionine gamma-synthase(82):hypothetical protein(1)","mdeA(187):metB(82):NA(1)",231,1176,1167.11,1398,1,"AF310_03231","CFBP5473_03339",NA
"g004171_000002","g004171",NA,"hypothetical protein",70,19,249,1,1,1,0,0,0,0,249,"hypothetical protein(249)","NA(249)",657,660,658.22,1399,1,"AF310_03593","CFBP5473_04152","CFBP5477_04361"
"g000652","g000652",NA,"hypothetical protein",50,38,249,1,1,1,0,0,0,0,249,"hypothetical protein(249)","NA(249)",156,306,296.64,1400,1,"AF310_02917","CFBP5473_02301","CFBP5477_00662"
"g002227_1_000008","g002227_1","spuC","Putrescine--pyruvate aminotransferase",80,21,249,1,1,1,1,0,1,0,249,"Putrescine--pyruvate aminotransferase(249):Adenosylmethionine-8-amino-7-oxononanoate aminotransferase(1)","spuC(249):bioA(1)",612,1356,1347.16,1401,1,"AF310_02177","CFBP5473_04561","CFBP5477_00301"
"g001013","g001013",NA,"hypothetical protein",50,43,249,1,1,1,66,0,66,0,249,"hypothetical protein(316)","NA(316)",123,657,338.28,1402,1,"AF310_02947","CFBP5473_02331","CFBP5477_00715"
"g002749_000001","g002749",NA,"hypothetical protein",60,24,248,1,1,1,5,0,5,0,248,"hypothetical protein(253)","NA(253)",270,894,843.14,1406,1,NA,NA,"CFBP5477_02768"
"g001339_1_000005","g001339_1",NA,"NAD(P)H dehydrogenase (quinone)",80,27,248,1.01,1,2,0,2,0,2,250,"NAD(P)H dehydrogenase (quinone)(250)","NA(250)",597,672,618.67,1407,1,"AF310_00128","CFBP5473_01758","CFBP5477_03287"
"g001390","g001390",NA,"hypothetical protein",50,36,248,1.01,1,2,3,2,3,2,250,"hypothetical protein(253)","NA(253)",198,2430,2270.68,1408,1,"AF310_03754","CFBP5473_03924","CFBP5477_04087"
"g000004_7_000251","g000004_7","ugpC","sn-glycerol-3-phosphate import ATP-binding protein UgpC",80,19,248,1,1,1,0,0,0,0,248,"sn-glycerol-3-phosphate import ATP-binding protein UgpC(248)","ugpC(248)",561,1062,1055.27,1409,1,"AF310_03597","CFBP5473_04156","CFBP5477_04365"
"g000186_1_000001","g000186_1","vdh","Vanillin dehydrogenase",60,46,248,1.27,1,3,0,67,0,68,316,"Vanillin dehydrogenase(316)","vdh(316)",516,1584,1435.17,1410,1,"AF310_02271","CFBP5473_03435","CFBP5477_00277;CFBP5477_03589"
"g000887_1_000002","g000887_1","denD","D-erythronate dehydrogenase",70,23,248,1,1,1,0,0,0,0,248,"D-erythronate dehydrogenase(246):hypothetical protein(2)","denD(246):NA(2)",219,987,983,1411,1,"AF310_00698","CFBP5473_00343","CFBP5477_01581"
"g001480","g001480",NA,"hypothetical protein",50,37,248,1.32,1,2,0,79,0,79,327,"hypothetical protein(327)","NA(327)",756,852,804.23,1413,1,"AF310_03071","CFBP5473_00830","CFBP5477_02292"
"g004908","g004908","lutR","HTH-type transcriptional regulator LutR",50,16,247,1,1,1,0,0,0,0,247,"HTH-type transcriptional regulator LutR(243):Transcriptional regulator NanR(3):Pyruvate dehydrogenase complex repressor(1)","lutR(243):nanR(3):pdhR(1)",702,780,731.39,1416,1,"AF310_02453","CFBP5473_03990","CFBP5477_04171"
"g001530","g001530","adh1","Long-chain-alcohol dehydrogenase 1",50,36,247,1,1,1,0,0,0,0,247,"Long-chain-alcohol dehydrogenase 1(247)","adh1(247)",1113,1134,1126.29,1416,2,"AF310_02451","CFBP5473_03992","CFBP5477_04173"
"g002707_000001","g002707","pdxA2","D-threonate 4-phosphate dehydrogenase",60,26,247,1,1,1,0,0,0,0,247,"D-threonate 4-phosphate dehydrogenase(246):4-hydroxythreonine-4-phosphate dehydrogenase(1)","pdxA2(246):pdxA(1)",282,990,963.58,1416,3,"AF310_02449","CFBP5473_03994","CFBP5477_04175"
"g001320_1_000002","g001320_1","scpA","Methylmalonyl-CoA mutase",70,30,247,1.02,1,2,0,6,0,6,253,"Methylmalonyl-CoA mutase(248):hypothetical protein(5)","scpA(248):NA(5)",150,2151,2086.8,1417,1,"AF310_01247","CFBP5473_03583","CFBP5477_03735"
"g000057_1_000003","g000057_1",NA,"hypothetical protein",70,73,247,1.43,1,3,0,89,0,105,352,"hypothetical protein(352)","NA(352)",165,834,595.72,1419,1,"AF310_03849","CFBP5473_04667","CFBP5477_00406"
"g002504_000001","g002504","rfbD","UDP-galactopyranose mutase",60,27,247,1,1,2,0,1,0,1,248,"UDP-galactopyranose mutase(247):hypothetical protein(1)","rfbD(247):NA(1)",171,1224,1146.56,1421,1,"AF310_00857","CFBP5473_02642","CFBP5477_00990"
"g000031_000001","g000031","noc","Nucleoid occlusion protein",60,107,247,1.45,1,5,24,83,24,111,358,"Nucleoid occlusion protein(196):hypothetical protein(187)","noc(196):NA(187)",240,2145,1626.3,1422,1,"AF310_03846","CFBP5473_04664","CFBP5477_00393"
"g001201_000001","g001201","marR","hypothetical protein",60,40,246,1,1,1,0,0,0,0,246,"hypothetical protein(220):Multiple antibiotic resistance protein MarR(26)","NA(220):marR(26)",444,573,507.66,1426,1,"AF310_01126","CFBP5473_03704","CFBP5477_03857"
"g001351_1_000002","g001351_1","yedA","hypothetical protein",70,37,246,1,1,1,10,0,10,0,246,"hypothetical protein(245):putative inner membrane transporter YedA(11)","NA(245):yedA(11)",171,909,842.12,1426,2,"AF310_01127","CFBP5473_03703","CFBP5477_03856"
"g000719_000001","g000719","mmsB","putative 3-hydroxyisobutyrate dehydrogenase",60,47,246,1,1,1,1,0,1,0,246,"putative 3-hydroxyisobutyrate dehydrogenase(247):hypothetical protein(1)","mmsB(247):NA(1)",165,936,877.56,1430,1,"AF310_01222","CFBP5473_03608","CFBP5477_03760"
"g000690_000001","g000690",NA,"hypothetical protein",60,50,245,1.01,1,2,0,2,0,2,247,"hypothetical protein(247)","NA(247)",453,519,470.77,1432,1,"AF310_01167","CFBP5473_03663","CFBP5477_03816"
"g001442","g001442","cmpR","HTH-type transcriptional activator CmpR",50,37,245,1,1,1,0,0,0,0,245,"HTH-type transcriptional activator CmpR(245)","cmpR(245)",555,894,881.67,1434,1,"AF310_02880","CFBP5473_02263","CFBP5477_00626"
"g001628_1_000001","g001628_1","yjdJ","hypothetical protein",60,31,245,1,1,1,0,0,0,0,245,"hypothetical protein(159):putative protein YjdJ(86)","NA(159):yjdJ(86)",267,318,282.34,1435,1,"AF310_03057","CFBP5473_00844","CFBP5477_02306"
"g000346_000001","g000346","gpr","L-glyceraldehyde 3-phosphate reductase",60,61,245,1,1,2,1,1,1,1,246,"L-glyceraldehyde 3-phosphate reductase(191):Aldo-keto reductase YhdN(51):Protein tas(3):hypothetical protein(1):Aldo-keto reductase IolS(1)","gpr(191):yhdN(51):tas(3):iolS(1):NA(1)",489,1125,1038.81,1436,1,"AF310_03219","CFBP5473_03328;CFBP5473_04201","CFBP5477_04797"
"g002872_000002","g002872","dmlR","HTH-type transcriptional regulator DmlR",70,24,245,1,1,1,0,0,0,0,245,"HTH-type transcriptional regulator DmlR(245)","dmlR(245)",558,939,898.59,1437,1,"AF310_00994","CFBP5473_02505","CFBP5477_00881"
"g001267","g001267",NA,"hypothetical protein",50,39,245,1,1,1,0,0,0,0,245,"hypothetical protein(245)","NA(245)",618,954,923.03,1438,1,"AF310_02149","CFBP5473_04533","CFBP5477_00232"
"g004547","g004547","rhaS","HTH-type transcriptional activator RhaS",50,17,245,1,1,2,0,1,0,1,246,"HTH-type transcriptional activator RhaS(159):HTH-type transcriptional activator RhaR(87)","rhaS(159):rhaR(87)",882,888,885.24,1439,1,"AF310_04320","CFBP5473_04174","CFBP5477_04383"
"g000648_000001","g000648","yqaA","Inner membrane protein YqaA",60,50,245,1.07,1,3,1,16,1,17,262,"Inner membrane protein YqaA(251):hypothetical protein(12)","yqaA(251):NA(12)",330,513,439.29,1440,1,"AF310_00111","CFBP5473_01775","CFBP5477_03306"
"g001192","g001192","rhaS","HTH-type transcriptional activator RhaS",50,39,245,1,1,1,0,0,0,0,245,"HTH-type transcriptional activator RhaS(154):hypothetical protein(91)","rhaS(154):NA(91)",687,1023,827.08,1442,1,"AF310_02061","CFBP5473_04445",NA
"g001310","g001310","ahpD","hypothetical protein",50,35,245,1,1,1,0,0,0,0,245,"hypothetical protein(242):Alkyl hydroperoxide reductase AhpD(3)","NA(242):ahpD(3)",300,420,411.59,1443,1,"AF310_01595","CFBP5473_01141","CFBP5477_02628"
"g003991_000002","g003991","lldR","Putative L-lactate dehydrogenase operon regulatory protein",70,19,244,1,1,1,0,0,0,0,244,"Putative L-lactate dehydrogenase operon regulatory protein(224):HTH-type transcriptional regulator LutR(19):hypothetical protein(1)","lldR(224):lutR(19):NA(1)",216,780,717.17,1444,1,"AF310_02560","CFBP5473_03042","CFBP5477_04479"
"g004478_000003","g004478",NA,"hypothetical protein",80,16,244,1,1,1,0,0,0,0,244,"hypothetical protein(243):putative ABC transporter-binding protein(1)","NA(244)",1821,1950,1946.51,1444,2,"AF310_02561","CFBP5473_03041","CFBP5477_04478"
"g002813_1_000013","g002813_1",NA,"hypothetical protein",80,17,244,1,1,1,0,0,0,0,244,"hypothetical protein(244)","NA(244)",1122,1125,1123.93,1445,1,"AF310_02563","CFBP5473_03039","CFBP5477_04476"
"g001465_000002","g001465",NA,"hypothetical protein",70,34,244,1,1,2,0,1,0,1,245,"hypothetical protein(245)","NA(245)",330,657,407.2,1446,1,"AF310_02060","CFBP5473_04444",NA
"g000049","g000049","yokF","hypothetical protein",50,115,244,1.48,1,4,13,94,13,118,362,"hypothetical protein(373):SPBc2 prophage-derived endonuclease YokF(1):Endonuclease YncB(1)","NA(373):yokF(1):yncB(1)",297,822,578.15,1447,1,"AF310_02027;AF310_04596","CFBP5473_04412;CFBP5473_04688",NA
"g002639_1_000010","g002639_1","gsiA","Glutathione import ATP-binding protein GsiA",80,18,243,1,1,1,0,0,0,0,243,"Glutathione import ATP-binding protein GsiA(243)","gsiA(243)",1062,1755,1720.74,1449,1,"AF310_02564","CFBP5473_03038","CFBP5477_04475"
"g004066_1_000005","g004066_1","dgoD","D-galactonate dehydratase",80,10,243,1,1,1,1,0,1,0,243,"D-galactonate dehydratase(244)","dgoD(244)",534,1188,1182.95,1449,2,"AF310_02565","CFBP5473_03037","CFBP5477_04474"
"g001995_000002","g001995",NA,"hypothetical protein",70,32,243,1.03,1,3,0,6,0,7,250,"hypothetical protein(162):Cell surface glycolipoprotein MPB83(59):Immunogenic protein MPB70(29)","NA(250)",276,648,553.37,1450,1,"AF310_04365","CFBP5473_04288",NA
"g001030_1_000001","g001030_1","phnG","Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG",60,30,243,1,1,1,0,0,0,0,243,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG(242):hypothetical protein(1)","phnG(242):NA(1)",459,477,467.02,1451,1,"AF310_01832","CFBP5473_00174","CFBP5477_01412"
"g003587_1_000003","g003587_1",NA,"hypothetical protein",80,21,243,1,1,1,0,0,0,0,243,"hypothetical protein(243)","NA(243)",510,522,518.85,1452,1,"AF310_04623","CFBP5473_00810","CFBP5477_02272"
"g000366","g000366",NA,"hypothetical protein",50,60,243,1,1,1,1,0,1,0,243,"hypothetical protein(244)","NA(244)",168,600,591.31,1453,1,"AF310_02993","CFBP5473_00908","CFBP5477_02383"
"g000328_2","g000328_2","ftsI","putative peptidoglycan D%2CD-transpeptidase FtsI",50,38,243,1.12,1,3,3,25,3,28,271,"putative peptidoglycan D%2CD-transpeptidase FtsI(266):hypothetical protein(8)","ftsI(266):NA(8)",270,1773,1688.81,1454,1,"AF310_04656","CFBP5473_01238","CFBP5477_02727"
"g000263","g000263","cobK","Precorrin-6A reductase",50,67,242,1,1,1,0,0,0,0,242,"Precorrin-6A reductase(242)","cobK(242)",630,894,735.71,1455,1,"AF310_00635","CFBP5473_00280","CFBP5477_01518"
"g000028_1_000001","g000028_1",NA,"hypothetical protein",60,104,242,1.32,1,4,1,60,1,77,319,"hypothetical protein(320)","NA(320)",153,777,568.41,1456,1,"AF310_03839","CFBP5473_04657","CFBP5477_00390"
"g001227","g001227",NA,"hypothetical protein",50,40,241,1.05,1,2,0,11,0,11,252,"hypothetical protein(252)","NA(252)",204,411,213.35,1458,1,"AF310_03014","CFBP5473_00887","CFBP5477_02349"
"g002736_000002","g002736",NA,"hypothetical protein",70,26,241,1,1,1,0,0,0,0,241,"hypothetical protein(241)","NA(241)",474,657,475.21,1459,1,"AF310_01512","CFBP5473_01058","CFBP5477_02539"
"g003212_000001","g003212","rhaS","HTH-type transcriptional activator RhaS",60,23,240,1.01,1,2,1,2,1,2,242,"HTH-type transcriptional activator RhaS(167):Exoenzyme S synthesis regulatory protein ExsA(75):hypothetical protein(1)","rhaS(167):exsA(75):NA(1)",426,945,905.65,1463,1,"AF310_03436","CFBP5473_01183","CFBP5477_02670"
"g005380","g005380","gpr","L-glyceraldehyde 3-phosphate reductase",50,14,240,1,1,1,0,0,0,0,240,"L-glyceraldehyde 3-phosphate reductase(224):Aldo-keto reductase IolS(16)","gpr(224):iolS(16)",1017,1059,1056.41,1466,1,"AF310_03188","CFBP5473_03297","CFBP5477_04764"
"g000586","g000586",NA,"hypothetical protein",50,47,240,1.02,1,2,1,6,1,6,246,"hypothetical protein(247)","NA(247)",927,2073,1947.3,1469,1,"AF310_01065","CFBP5473_02434","CFBP5477_00807"
"g001210_1_000001","g001210_1","ywnA","hypothetical protein",60,31,240,1.03,1,2,0,8,0,8,248,"hypothetical protein(219):Putative HTH-type transcriptional regulator YwnA(29)","NA(219):ywnA(29)",312,531,459.3,1470,1,NA,NA,"CFBP5477_04199"
"g003728_1_000007","g003728_1","gsiC","Glutathione transport system permease protein GsiC",80,13,239,1,1,1,2,0,2,0,239,"Glutathione transport system permease protein GsiC(238):Dipeptide transport system permease protein DppB(2):hypothetical protein(1)","gsiC(238):dppB(2):NA(1)",339,1029,981.86,1471,1,"AF310_03184","CFBP5473_03293","CFBP5477_04760"
"g001438_1_000005","g001438_1","dppC","Dipeptide transport system permease protein DppC",70,23,239,1,1,1,1,0,1,0,239,"Dipeptide transport system permease protein DppC(167):hypothetical protein(72):putative D%2CD-dipeptide transport system permease protein DdpC(1)","dppC(167):NA(72):ddpC(1)",255,1014,995.41,1471,2,"AF310_03185","CFBP5473_03294","CFBP5477_04761"
"g000010_3_000066","g000010_3","oppD","Oligopeptide transport ATP-binding protein OppD",70,21,239,1,1,1,0,0,0,0,239,"Oligopeptide transport ATP-binding protein OppD(239)","oppD(239)",540,999,996.15,1471,3,"AF310_03186","CFBP5473_03295","CFBP5477_04762"
"g000010_4_000067","g000010_4","oppF","Oligopeptide transport ATP-binding protein OppF",70,18,239,1,1,1,0,0,0,0,239,"Oligopeptide transport ATP-binding protein OppF(239)","oppF(239)",933,942,936.3,1471,4,"AF310_03187","CFBP5473_03296","CFBP5477_04763"
"g000292","g000292",NA,"hypothetical protein",50,56,239,1.02,1,2,1,4,1,4,243,"hypothetical protein(244)","NA(244)",144,825,791.24,1472,1,"AF310_04241","CFBP5473_04374",NA
"g003163","g003163","dppA","Periplasmic dipeptide transport protein",50,24,239,1.05,1,2,2,11,2,11,250,"Periplasmic dipeptide transport protein(106):hypothetical protein(103):Oligopeptide-binding protein AppA(34):HTH-type transcriptional regulator SgrR(8):Glutathione-binding protein GsiB(1)","dppA(106):NA(103):appA(34):sgrR(8):gsiB(1)",1605,1629,1610,1473,1,"AF310_03183","CFBP5473_03292","CFBP5477_04759"
"g001965_000002","g001965","ydbM","Putative acyl-CoA dehydrogenase YdbM",70,31,239,1,1,1,0,0,0,0,239,"Putative acyl-CoA dehydrogenase YdbM(238):hypothetical protein(1)","ydbM(238):NA(1)",531,1221,1180.9,1474,1,"AF310_02127","CFBP5473_04511","CFBP5477_00213"
"g003283","g003283",NA,"hypothetical protein",50,24,239,1,1,1,0,0,0,0,239,"hypothetical protein(239)","NA(239)",309,372,354.9,1475,1,"AF310_03030","CFBP5473_00871","CFBP5477_02333"
"g002493","g002493","appA","Oligopeptide-binding protein AppA",50,27,239,1.38,1,2,1,90,1,90,329,"Oligopeptide-binding protein AppA(178):Glutathione-binding protein GsiB(89):putative D%2CD-dipeptide-binding periplasmic protein DdpA(48):Periplasmic dipeptide transport protein(13):hypothetical protein(2)","appA(178):gsiB(89):ddpA(48):dppA(13):NA(2)",483,1893,1595.34,1476,1,"AF310_03192;AF310_03200","CFBP5473_03301;CFBP5473_03309","CFBP5477_04768;CFBP5477_04777"
"g000895_1_000001","g000895_1",NA,"D-xylulose reductase",60,36,239,1.28,1,2,0,68,0,68,307,"D-xylulose reductase(307)","NA(307)",1032,1053,1047.04,1477,1,"AF310_04321","CFBP5473_04173","CFBP5477_04382"
"g000151_1_000003","g000151_1","soxB","2'-hydroxybiphenyl-2-sulfinate desulfinase",70,36,239,1,1,1,0,0,0,0,239,"2'-hydroxybiphenyl-2-sulfinate desulfinase(164):hypothetical protein(75)","soxB(164):NA(75)",297,1101,817.59,1478,1,"AF310_03182","CFBP5473_03291","CFBP5477_04758"
"g002360_000001","g002360","soxC","Dibenzothiophene desulfurization enzyme C",60,28,239,1,1,1,1,0,1,0,239,"Dibenzothiophene desulfurization enzyme C(239):hypothetical protein(1)","soxC(239):NA(1)",516,1242,1234.19,1479,1,"AF310_03189","CFBP5473_03298","CFBP5477_04765"
"g002388_000002","g002388","iolG","Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase",70,21,239,1,1,1,0,0,0,0,239,"Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase(236):Glucose-6-phosphate 3-dehydrogenase(3)","iolG(236):ntdC(3)",969,1131,1124.23,1480,1,"AF310_02474","CFBP5473_03969","CFBP5477_04130"
"g000044_1_000001","g000044_1",NA,"hypothetical protein",60,121,239,1.41,1,4,5,77,5,97,336,"hypothetical protein(342)","NA(342)",144,1290,945.26,1481,1,"AF310_03838","CFBP5473_04656",NA
"g002541_1_000001","g002541_1","mdtA","Multidrug resistance protein MdtA",60,21,238,1,1,1,0,0,0,0,238,"Multidrug resistance protein MdtA(128):Multidrug resistance protein MdtE(82):Multidrug resistance protein MexA(22):Macrolide export protein MacA(6)","mdtA(128):mdtE(82):mexA(22):macA(6)",1077,1092,1078.16,1483,1,"AF310_01113","CFBP5473_03717","CFBP5477_03894"
"g002448_1_000001","g002448_1","mdtA","Multidrug resistance protein MdtA",60,23,238,1,1,1,0,0,0,0,238,"Multidrug resistance protein MdtA(214):Multidrug resistance protein MdtE(22):Efflux pump periplasmic linker BepF(2)","mdtA(214):mdtE(22):bepF(2)",1059,1086,1085.65,1483,2,"AF310_01114","CFBP5473_03716","CFBP5477_03893"
"g004383_000002","g004383","ssuD","Alkanesulfonate monooxygenase",70,17,238,1,1,1,0,0,0,0,238,"Alkanesulfonate monooxygenase(175):Methanesulfonate monooxygenase(63)","ssuD(175):msuD(63)",261,1107,1094.16,1484,1,"AF310_02126","CFBP5473_04510","CFBP5477_00212"
"g000758_1_000001","g000758_1",NA,"hypothetical protein",60,38,238,1,1,2,1,1,1,1,239,"hypothetical protein(240)","NA(240)",339,528,356.88,1486,1,"AF310_03193","CFBP5473_03302","CFBP5477_04769"
"g000078_1_000003","g000078_1","arsH","NADPH-dependent FMN reductase ArsH",70,90,238,1.3,1,4,0,59,0,71,309,"NADPH-dependent FMN reductase ArsH(301):hypothetical protein(8)","arsH(301):NA(8)",285,744,703.11,1487,1,NA,NA,"CFBP5477_04209"
"g003028_000001","g003028","acdA","Acyl-CoA dehydrogenase",60,25,238,1,1,1,0,0,0,0,238,"Acyl-CoA dehydrogenase(238)","acdA(238)",687,1173,1167.57,1492,1,"AF310_02145","CFBP5473_04529","CFBP5477_00228"
"g000349_000001","g000349",NA,"hypothetical protein",60,58,238,1.01,1,2,1,2,1,2,240,"hypothetical protein(241)","NA(241)",198,558,438.56,1493,1,"AF310_04815","CFBP5473_02194","CFBP5477_00561"
"g002974","g002974","degU","Transcriptional regulatory protein DegU",50,25,237,1.02,1,2,5,4,5,4,241,"Transcriptional regulatory protein DegU(111):hypothetical protein(78):HTH-type transcriptional regulator MalT(32):CsgBAC operon transcriptional regulatory protein(24):Response regulator protein TodT(1)","degU(111):NA(78):malT(32):csgD(24):todT(1)",264,780,753.8,1494,1,"AF310_03499","CFBP5473_03150","CFBP5477_04587"
