"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","TR3","Eu2_1NK","Eu3_2RS","A19_93","AS1A61","Eu3_2NK"
"g004626","g004626","yecS","L-cystine transport system permease protein YecS",50,17,131,1.01,1,2,0,1,0,1,132,"L-cystine transport system permease protein YecS(69):Glutamine transport system permease protein GlnP(63)","yecS(69):glnP(63)",657,666,661.05,2984,1,"TR3_01003","Eu2_1NK_04053","Eu3_2RS_04071","A19_93_03650","AS1A61_03499","Eu3_2NK_03529"
"g005273_000002","g005273",NA,"hypothetical protein",70,14,130,1,1,1,0,0,0,0,130,"hypothetical protein(130)","NA(130)",1731,1758,1755.28,2989,1,"TR3_03134","Eu2_1NK_02875","Eu3_2RS_03635","A19_93_02136","AS1A61_03391","Eu3_2NK_01080"
"g003963_000002","g003963",NA,"hypothetical protein",70,20,130,1,1,1,0,0,0,0,130,"hypothetical protein(130)","NA(130)",330,552,464.4,2989,2,"TR3_03133","Eu2_1NK_02876","Eu3_2RS_03636","A19_93_02137","AS1A61_03390","Eu3_2NK_01081"
"g001817","g001817","lolD","putative ABC transporter ATP-binding protein",50,34,130,1,1,1,0,0,0,0,130,"putative ABC transporter ATP-binding protein(93):Lipoprotein-releasing system ATP-binding protein LolD(23):ABC transporter ATP-binding protein YtrE(14)","NA(93):lolD(23):ytrE(14)",681,714,697.89,2989,3,"TR3_03132","Eu2_1NK_02877","Eu3_2RS_03637","A19_93_02138","AS1A61_03389","Eu3_2NK_01082"
"g002366_000001","g002366",NA,"hypothetical protein",60,29,130,1,1,1,0,0,0,0,130,"hypothetical protein(130)","NA(130)",1245,1458,1346.26,2989,4,"TR3_03131","Eu2_1NK_02878","Eu3_2RS_03638","A19_93_02139","AS1A61_03388","Eu3_2NK_01083"
"g002655_000001","g002655","araG","Arabinose import ATP-binding protein AraG",60,27,130,1,1,1,0,0,0,0,130,"Arabinose import ATP-binding protein AraG(129):Galactose/methyl galactoside import ATP-binding protein MglA(1)","araG(129):mglA(1)",1479,1533,1482.78,2994,1,"TR3_00331","Eu2_1NK_04143","Eu3_2RS_04161","A19_93_03740","AS1A61_03589","Eu3_2NK_03619"
"g008040","g008040","hcaR","Hca operon transcriptional activator HcaR",50,8,130,1.03,1,2,0,4,0,4,134,"Hca operon transcriptional activator HcaR(134)","hcaR(134)",831,957,926.28,3000,1,"TR3_01282","Eu2_1NK_01146","Eu3_2RS_01756","A19_93_01380","AS1A61_01434","Eu3_2NK_01545"
"g003874_000002","g003874","suhB","hypothetical protein",70,19,130,1,1,1,0,0,0,0,130,"hypothetical protein(79):Inositol-1-monophosphatase(51)","NA(79):suhB(51)",327,1170,847.57,3001,1,NA,"Eu2_1NK_05256",NA,NA,NA,NA
"g003564_000001","g003564","nagL","Maleylpyruvate isomerase",60,21,130,1.08,1,3,0,10,0,11,141,"Maleylpyruvate isomerase(83):Disulfide-bond oxidoreductase YfcG(38):Glutathione S-transferase GST-4.5(17):hypothetical protein(3)","nagL(83):yfcG(38):gst(17):NA(3)",612,696,619.09,3006,1,"TR3_00282","Eu2_1NK_01058",NA,NA,NA,NA
"g006096_000002","g006096",NA,"hypothetical protein",70,12,129,1.01,1,2,0,1,0,1,130,"hypothetical protein(130)","NA(130)",543,543,543,3007,1,NA,NA,"Eu3_2RS_04682","A19_93_04627","AS1A61_04767","Eu3_2NK_04568"
"g000456_1_000005","g000456_1","thiL","Thiamine-monophosphate kinase",70,20,129,1.01,1,2,0,1,0,1,130,"Thiamine-monophosphate kinase(130)","thiL(130)",969,1005,983.1,3007,2,NA,NA,"Eu3_2RS_04681","A19_93_04626","AS1A61_04766","Eu3_2NK_04567"
"g004097_000001","g004097","mshA","D-inositol-3-phosphate glycosyltransferase",60,19,129,1.01,1,2,0,1,0,1,130,"D-inositol-3-phosphate glycosyltransferase(128):Phosphatidyl-myo-inositol mannosyltransferase(1):Glycogen synthase(1)","mshA(128):pimA(1):NA(1)",1155,1170,1158.44,3007,3,NA,NA,"Eu3_2RS_04680","A19_93_04625","AS1A61_04765","Eu3_2NK_04566"
"g000456_2_000006","g000456_2",NA,"hypothetical protein",70,9,129,1.01,1,2,0,1,0,1,130,"hypothetical protein(130)","NA(130)",288,288,288,3007,4,NA,NA,"Eu3_2RS_04679","A19_93_04624","AS1A61_04764","Eu3_2NK_04565"
"g004750_000003","g004750","czcO","hypothetical protein",80,16,129,1.01,1,2,0,1,0,1,130,"hypothetical protein(124):putative oxidoreductase CzcO(6)","NA(124):czcO(6)",1260,1275,1270.18,3007,5,NA,NA,"Eu3_2RS_04678","A19_93_04623","AS1A61_04763","Eu3_2NK_04564"
"g003956","g003956","yecS","hypothetical protein",50,20,129,1,1,1,0,0,0,0,129,"hypothetical protein(128):L-cystine transport system permease protein YecS(1)","NA(128):yecS(1)",645,882,872,3011,1,"TR3_01055","Eu2_1NK_04105","Eu3_2RS_04123","A19_93_03702","AS1A61_03551","Eu3_2NK_03581"
"g003461_1_000001","g003461_1","suhB","hypothetical protein",60,22,129,1.01,1,2,0,1,0,1,130,"hypothetical protein(77):Fructose-1%2C6-bisphosphatase/inositol-1-monophosphatase(36):Inositol-1-monophosphatase(17)","NA(77):suhB(53)",798,912,805.45,3014,1,"TR3_00199","Eu2_1NK_01419;Eu2_1NK_05265",NA,NA,NA,NA
"g003022_1_000001","g003022_1","dmoA","Dimethyl-sulfide monooxygenase",60,20,128,1.03,1,2,0,4,0,4,132,"Dimethyl-sulfide monooxygenase(132)","dmoA(132)",516,1386,1355.55,3023,1,"TR3_00335","Eu2_1NK_04139","Eu3_2RS_04157","A19_93_03736","AS1A61_03585","Eu3_2NK_03615"
"g002873_1_000001","g002873_1","leuO","HTH-type transcriptional regulator LeuO",60,21,128,1.02,1,2,1,2,1,2,130,"HTH-type transcriptional regulator LeuO(116):hypothetical protein(7):PCP degradation transcriptional activation protein(4):Nodulation protein D 2(3):HTH-type transcriptional regulator YidZ(1)","leuO(116):NA(7):pcpR(4):nodD2(3):yidZ(1)",234,996,919.44,3029,1,"TR3_00255","Eu2_1NK_01032",NA,NA,NA,NA
"g005133","g005133","rutB","Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB",50,15,128,1.14,1,2,0,18,0,18,146,"Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB(146)","rutB(146)",678,717,695.77,3030,1,"TR3_01506","Eu2_1NK_04864","Eu3_2RS_04800","A19_93_04744","AS1A61_04884","Eu3_2NK_04686"
"g000086_1_000003","g000086_1",NA,"hypothetical protein",70,54,128,1.67,1,5,5,49,5,86,214,"hypothetical protein(219)","NA(219)",264,1050,919.27,3031,1,NA,NA,"Eu3_2RS_04427","A19_93_04491","AS1A61_04231","Eu3_2NK_04429"
"g003418_000001","g003418","decR","DNA-binding transcriptional activator DecR",60,23,128,1,1,1,0,0,0,0,128,"DNA-binding transcriptional activator DecR(92):hypothetical protein(28):Leucine-responsive regulatory protein(8)","decR(92):NA(28):lrp(8)",420,555,476.62,3033,1,NA,"Eu2_1NK_00531","Eu3_2RS_01127","A19_93_01034","AS1A61_00986","Eu3_2NK_00721"
"g006040","g006040","ssuB","Aliphatic sulfonates import ATP-binding protein SsuB",50,12,127,1.68,1,4,0,57,0,86,213,"Aliphatic sulfonates import ATP-binding protein SsuB(213)","ssuB(213)",786,843,814.46,3039,1,"TR3_00872;TR3_01247",NA,NA,NA,NA,NA
"g006343_000003","g006343","phoP","Virulence transcriptional regulatory protein PhoP",80,11,127,1,1,1,0,0,0,0,127,"Virulence transcriptional regulatory protein PhoP(60):Transcriptional regulatory protein tctD(55):Transcriptional regulatory protein BasR(6):Transcriptional regulatory protein QseB(5):Regulator of RpoS(1)","phoP(60):tctD(55):basR(6):qseB(5):rssB(1)",663,1278,671.01,3040,1,"TR3_00650","Eu2_1NK_04171","Eu3_2RS_04189","A19_93_03768","AS1A61_03617","Eu3_2NK_03647"
"g000879_2_000002","g000879_2","dnaJ","hypothetical protein",60,18,127,1.02,1,2,0,2,0,2,129,"hypothetical protein(98):Chaperone protein DnaJ(31)","NA(98):dnaJ(31)",348,717,593.14,3044,1,"TR3_03663","Eu2_1NK_01750","Eu3_2RS_02532","A19_93_03067","AS1A61_02543","Eu3_2NK_00066"
"g002403_000002","g002403",NA,"hypothetical protein",70,27,126,1,1,1,1,0,1,0,126,"hypothetical protein(127)","NA(127)",345,1023,952.06,3045,1,NA,"Eu2_1NK_00530","Eu3_2RS_01126","A19_93_01033","AS1A61_00987","Eu3_2NK_00720"
"g000185_2_000004","g000185_2",NA,"hypothetical protein",70,18,126,1,1,1,17,0,17,0,126,"hypothetical protein(143)","NA(143)",600,2289,749.1,3046,1,NA,"Eu2_1NK_05252",NA,NA,NA,NA
"g001463_1_000001","g001463_1","inhA","Isonitrile hydratase",60,27,126,1.06,1,2,0,8,0,8,134,"Isonitrile hydratase(134)","inhA(134)",294,726,657.02,3051,1,"TR3_04909","Eu2_1NK_02634","Eu3_2RS_05433","A19_93_05371","AS1A61_05020","Eu3_2NK_05315"
"g008222_000001","g008222","tzs","Adenylate dimethylallyltransferase",60,8,126,1.02,1,2,0,2,0,2,128,"Adenylate dimethylallyltransferase(128)","tzs(128)",729,759,733.76,3054,1,"TR3_01336","Eu2_1NK_01089","Eu3_2RS_01699","A19_93_01489","AS1A61_01377","Eu3_2NK_01488"
"g000415_1_000010","g000415_1",NA,"hypothetical protein",80,42,126,1.23,1,4,0,22,0,29,155,"hypothetical protein(155)","NA(155)",159,378,326.23,3055,1,"TR3_00016;TR3_00171","Eu2_1NK_01507","Eu3_2RS_03982","A19_93_02996","AS1A61_02619","Eu3_2NK_03453"
"g003236","g003236",NA,"hypothetical protein",50,24,126,1,1,1,0,0,0,0,126,"hypothetical protein(126)","NA(126)",498,570,523.19,3056,1,"TR3_00651","Eu2_1NK_04170","Eu3_2RS_04188","A19_93_03767","AS1A61_03616","Eu3_2NK_03646"
"g003891_000002","g003891",NA,"hypothetical protein",70,20,125,1,1,1,0,0,0,0,125,"hypothetical protein(125)","NA(125)",1125,1131,1130.66,3060,1,"TR3_01056","Eu2_1NK_04106","Eu3_2RS_04124","A19_93_03703","AS1A61_03552","Eu3_2NK_03582"
"g006573","g006573",NA,"Hydroxycinnamoyl-CoA hydratase-lyase",50,11,125,1,1,1,0,0,0,0,125,"Hydroxycinnamoyl-CoA hydratase-lyase(125)","NA(125)",828,846,836.06,3061,1,NA,"Eu2_1NK_01444","Eu3_2RS_01599","A19_93_01284","AS1A61_01282","Eu3_2NK_01286"
"g000377_000001","g000377",NA,"hypothetical protein",60,51,125,1.34,1,3,41,39,41,43,168,"hypothetical protein(101):IS3 family transposase ISRtr2(70):IS3 family transposase IS868(38)","NA(209)",141,1134,532.68,3062,1,NA,"Eu2_1NK_02214;Eu2_1NK_05167;Eu2_1NK_05228",NA,NA,NA,NA
"g001877_1_000002","g001877_1",NA,"hypothetical protein",70,25,125,1.06,1,2,19,7,19,7,132,"hypothetical protein(151)","NA(151)",192,969,718.81,3063,1,"TR3_01384",NA,NA,NA,NA,NA
"g000156_1_000001","g000156_1",NA,"IS3 family transposase ISRle4",60,48,125,1.25,1,2,7,31,10,31,156,"IS3 family transposase ISRle4(120):hypothetical protein(24):IS3 family transposase ISRpa2(15):IS3 family transposase ISXau1(3):IS3 family transposase ISBm2(2):IS3 family transposase ISPye57(2):IS3 family transposase ISDsh2(1)","NA(167)",135,930,742.94,3068,1,NA,NA,"Eu3_2RS_01947","A19_93_01631","AS1A61_01896","Eu3_2NK_01736"
"g001042","g001042","ywrD","Glutathione hydrolase-like YwrD proenzyme",50,42,125,1,1,1,0,0,0,0,125,"Glutathione hydrolase-like YwrD proenzyme(118):Oxamate amidohydrolase proenzyme(7)","ywrD(118):hpxW(7)",1554,1638,1595.95,3069,1,"TR3_01616","Eu2_1NK_04757","Eu3_2RS_04688","A19_93_04633","AS1A61_04773","Eu3_2NK_04574"
"g004135","g004135",NA,"hypothetical protein",50,19,125,1.02,1,2,0,2,0,2,127,"hypothetical protein(127)","NA(127)",777,1065,972.05,3071,1,NA,"Eu2_1NK_03936","Eu3_2RS_00499","A19_93_00499","AS1A61_00382","Eu3_2NK_02393"
"g006046_000003","g006046",NA,"hypothetical protein",80,12,124,1,1,1,0,0,0,0,124,"hypothetical protein(124)","NA(124)",1041,1047,1043.59,3075,1,"TR3_01052","Eu2_1NK_04102","Eu3_2RS_04120","A19_93_03699","AS1A61_03548","Eu3_2NK_03578"
"g005211_000003","g005211","potH","Putrescine transport system permease protein PotH",80,15,124,1,1,1,0,0,0,0,124,"Putrescine transport system permease protein PotH(118):Spermidine/putrescine transport system permease protein PotB(6)","potH(118):potB(6)",828,828,828,3075,2,"TR3_01051","Eu2_1NK_04101","Eu3_2RS_04119","A19_93_03698","AS1A61_03547","Eu3_2NK_03577"
"g004684_000003","g004684","ydcV","Inner membrane ABC transporter permease protein YdcV",80,17,124,1,1,1,0,0,0,0,124,"Inner membrane ABC transporter permease protein YdcV(124)","ydcV(124)",816,837,820.69,3075,3,"TR3_01050","Eu2_1NK_04100","Eu3_2RS_04118","A19_93_03697","AS1A61_03546","Eu3_2NK_03576"
"g003352_1_000004","g003352_1","map","Methionine aminopeptidase",80,21,124,1.06,1,2,0,7,0,7,131,"Methionine aminopeptidase(124):hypothetical protein(7)","map(124):NA(7)",345,1449,1367.47,3075,4,"TR3_01049","Eu2_1NK_04099","Eu3_2RS_04117","A19_93_03696","AS1A61_03545","Eu3_2NK_03575"
"g003227_1_000005","g003227_1",NA,"hypothetical protein",80,21,124,1.06,1,2,0,7,0,7,131,"hypothetical protein(131)","NA(131)",330,678,639.53,3075,5,"TR3_01048","Eu2_1NK_04098","Eu3_2RS_04116","A19_93_03695","AS1A61_03544","Eu3_2NK_03574"
"g002304_000001","g002304","sodB","Superoxide dismutase [Fe]",60,30,124,1,1,1,0,0,0,0,124,"Superoxide dismutase [Fe](122):Superoxide dismutase [Mn/Fe](2)","sodB(124)",687,696,694.86,3077,1,"TR3_04017","Eu2_1NK_02104","Eu3_2RS_02894","A19_93_03430","AS1A61_02181","Eu3_2NK_00428"
"g004838_1_000001","g004838_1",NA,"hypothetical protein",60,15,124,1,1,1,0,0,0,0,124,"hypothetical protein(124)","NA(124)",390,486,393.15,3078,1,"TR3_03858","Eu2_1NK_01945","Eu3_2RS_02727","A19_93_03262","AS1A61_02348","Eu3_2NK_00261"
"g003723_000002","g003723","mltF","Membrane-bound lytic murein transglycosylase F",70,21,124,1,1,1,0,0,0,0,124,"Membrane-bound lytic murein transglycosylase F(102):hypothetical protein(22)","mltF(102):NA(22)",903,936,921.27,3080,1,"TR3_01054","Eu2_1NK_04104","Eu3_2RS_04122","A19_93_03701","AS1A61_03550","Eu3_2NK_03580"
"g008090_000002","g008090",NA,"hypothetical protein",70,6,124,1.01,1,2,0,1,0,1,125,"hypothetical protein(125)","NA(125)",546,942,931.63,3087,1,"TR3_01342","Eu2_1NK_01081","Eu3_2RS_01691","A19_93_01482","AS1A61_01372","Eu3_2NK_01480"
"g002358_1_000001","g002358_1",NA,"hypothetical protein",60,27,124,1.01,1,2,0,1,0,1,125,"hypothetical protein(125)","NA(125)",237,1065,990.65,3088,1,"TR3_00518","Eu2_1NK_04322","Eu3_2RS_02425","A19_93_03922","AS1A61_03771","Eu3_2NK_03801"
"g005295_1_000004","g005295_1","potA","Spermidine/putrescine import ATP-binding protein PotA",70,12,123,1.01,1,2,0,1,0,1,124,"Spermidine/putrescine import ATP-binding protein PotA(110):Sulfate/thiosulfate import ATP-binding protein CysA(14)","potA(110):cysA(14)",1059,1065,1063.6,3090,1,"TR3_00198","Eu2_1NK_01418;Eu2_1NK_05264",NA,NA,NA,NA
"g003182_000001","g003182","aldHT","Aldehyde dehydrogenase%2C thermostable",60,23,123,1.04,1,2,1,5,1,5,128,"Aldehyde dehydrogenase%2C thermostable(128):hypothetical protein(1)","aldHT(128):NA(1)",147,1443,1406.98,3095,1,"TR3_02304","Eu2_1NK_04530","Eu3_2RS_01397","A19_93_04128","AS1A61_03961","Eu3_2NK_00990"
"g001753_2","g001753_2",NA,"hypothetical protein",50,15,122,1,1,1,0,0,0,0,122,"hypothetical protein(122)","NA(122)",1041,1401,1105.94,3104,1,"TR3_00333","Eu2_1NK_04141","Eu3_2RS_04159","A19_93_03738","AS1A61_03587","Eu3_2NK_03617"
"g000196_1_000001","g000196_1",NA,"Tn3 family transposase ISAzs17",60,56,121,1.35,1,5,29,30,36,42,163,"Tn3 family transposase ISAzs17(79):Tn3 family transposase ISAli20(62):hypothetical protein(46):Tn3 family transposase ISAcsp1(9):Tn3 family transposase ISSod9(5):Tn3 family transposase TnAs1(4):Tn3 family transposase ISMex38(1)","NA(206)",156,3099,1701.07,3109,1,"TR3_00401",NA,"(Eu3_2RS_05189:Eu3_2RS_05190:Eu3_2RS_05191);Eu3_2RS_05192","(A19_93_05130:A19_93_05131:A19_93_05132);A19_93_05133","(AS1A61_04478:AS1A61_04479:AS1A61_04480);AS1A61_04477","(Eu3_2NK_05073:Eu3_2NK_05074:Eu3_2NK_05075);Eu3_2NK_05076"
"g008246_000002","g008246",NA,"hypothetical protein",70,8,121,1,1,1,1,0,1,0,121,"hypothetical protein(122)","NA(122)",237,501,496.82,3110,1,"TR3_03859","Eu2_1NK_01946","Eu3_2RS_02728","A19_93_03263","AS1A61_02347","Eu3_2NK_00262"
"g012842_000001","g012842",NA,"hypothetical protein",60,4,121,1,1,1,0,0,0,0,121,"hypothetical protein(121)","NA(121)",1038,1617,1570.81,3113,1,"TR3_01305","Eu2_1NK_01119","Eu3_2RS_01729","A19_93_01353","AS1A61_01407","Eu3_2NK_01518"
"g003863_000002","g003863",NA,"hypothetical protein",70,18,121,1,1,1,2,0,2,0,121,"hypothetical protein(123)","NA(123)",165,1254,1227.59,3115,1,"TR3_00334","Eu2_1NK_04140","Eu3_2RS_04158","A19_93_03737","AS1A61_03586","Eu3_2NK_03616"
"g004299","g004299","dadA","D-amino acid dehydrogenase",50,18,121,1,1,1,0,0,0,0,121,"D-amino acid dehydrogenase(115):D-amino acid dehydrogenase 1(6)","dadA(115):dadA1(6)",1254,1353,1279.14,3118,1,"TR3_01006","Eu2_1NK_04056","Eu3_2RS_04074","A19_93_03653","AS1A61_03502","Eu3_2NK_03532"
"g001795","g001795","rcsC","hypothetical protein",50,32,121,1.02,1,2,1,3,1,3,124,"hypothetical protein(124):Sensor histidine kinase RcsC(1)","NA(124):rcsC(1)",174,573,266.95,3120,1,"TR3_05007","Eu2_1NK_02806","Eu3_2RS_05261","A19_93_05199","AS1A61_05192","Eu3_2NK_05143"
"g012338_000003","g012338",NA,"hypothetical protein",80,5,120,1.01,1,2,0,1,0,1,121,"hypothetical protein(121)","NA(121)",243,270,244.81,3122,1,"TR3_01337","Eu2_1NK_01088","Eu3_2RS_01698","A19_93_01488","AS1A61_01376","Eu3_2NK_01487"
"g004033_000002","g004033","yehB","hypothetical protein",70,19,120,1,1,1,0,0,0,0,120,"hypothetical protein(95):Outer membrane usher protein YehB(19):Outer membrane usher protein FimD(6)","NA(95):yehB(19):fimD(6)",1596,2451,2420.62,3127,1,"TR3_00553","Eu2_1NK_04287","Eu3_2RS_04308","A19_93_03887","AS1A61_03736","Eu3_2NK_03766"
"g004339","g004339",NA,"hypothetical protein",50,18,120,1,1,1,0,0,0,0,120,"hypothetical protein(120)","NA(120)",306,960,941.95,3131,1,"TR3_01611","Eu2_1NK_04762","Eu3_2RS_04693","A19_93_04638","AS1A61_04778","Eu3_2NK_04579"
"g005369_000001","g005369","gcvA","Glycine cleavage system transcriptional activator",60,14,120,1,1,1,0,0,0,0,120,"Glycine cleavage system transcriptional activator(120)","gcvA(120)",825,942,912.12,3133,1,"TR3_01001","Eu2_1NK_04051","Eu3_2RS_04069","A19_93_03648","AS1A61_03497","Eu3_2NK_03527"
"g004666_1_000004","g004666_1",NA,"hypothetical protein",90,9,120,1.07,1,2,0,8,0,8,128,"hypothetical protein(128)","NA(128)",354,462,423.19,3136,1,"TR3_01399","Eu2_1NK_01186","Eu3_2RS_01796","A19_93_01420","AS1A61_01474","Eu3_2NK_01585"
"g001156_1_000001","g001156_1",NA,"IS3 family transposase ISXau3",60,36,119,1.31,1,9,29,19,30,37,156,"IS3 family transposase ISXau3(145):hypothetical protein(40):IS3 family transposase ISOgr1(2)","NA(187)",165,957,491.1,3140,1,"TR3_00753","Eu2_1NK_00994","(Eu3_2RS_01636:Eu3_2RS_04932)","(A19_93_01321:A19_93_04876)","(AS1A61_01319:AS1A61_01759)","(Eu3_2NK_01249:Eu3_2NK_04818)"
"g004716_1_000004","g004716_1",NA,"hypothetical protein",90,9,119,1.05,1,2,3,6,3,6,125,"hypothetical protein(128)","NA(128)",177,1611,420.09,3147,1,"TR3_01253","Eu2_1NK_01176","Eu3_2RS_01786","A19_93_01410","AS1A61_01464","Eu3_2NK_01575"
"g003814_000001","g003814",NA,"hypothetical protein",60,21,119,1.03,1,2,0,3,0,3,122,"hypothetical protein(122)","NA(122)",273,420,414.2,3148,1,NA,NA,"Eu3_2RS_01569","A19_93_01254","AS1A61_01252","Eu3_2NK_01316"
"g007722_000003","g007722",NA,"hypothetical protein",80,9,119,1,1,1,0,0,0,0,119,"hypothetical protein(119)","NA(119)",222,222,222,3149,1,"TR3_04475","Eu2_1NK_02553","Eu3_2RS_00820","A19_93_00819","AS1A61_00061","Eu3_2NK_02714"
"g002808","g002808","eryA","6-deoxyerythronolide-B synthase EryA2%2C modules 3 and 4",50,24,118,1,1,1,1,0,1,0,118,"6-deoxyerythronolide-B synthase EryA2%2C modules 3 and 4(74):L-threonine 3-dehydrogenase(38):hypothetical protein(6):Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC(1)","eryA(74):tdh(38):NA(6):ppsC(1)",1062,7470,3416.04,3161,1,"TR3_01646","Eu2_1NK_01493","Eu3_2RS_04919","A19_93_04863","AS1A61_01772","Eu3_2NK_04805"
"g000247_000001","g000247",NA,"hypothetical protein",60,63,118,1.39,1,7,34,31,38,46,164,"hypothetical protein(203)","NA(203)",165,1581,1058.28,3164,1,NA,"Eu2_1NK_01311","Eu3_2RS_01906","A19_93_01590","AS1A61_01938","Eu3_2NK_01695"
"g003259","g003259",NA,"hypothetical protein",50,24,118,1.01,1,2,0,1,0,1,119,"hypothetical protein(119)","NA(119)",222,540,494.09,3165,1,NA,NA,"Eu3_2RS_01586","A19_93_01271","AS1A61_01269","Eu3_2NK_01299"
"g005700_000002","g005700",NA,"hypothetical protein",70,13,117,1,1,1,0,0,0,0,117,"hypothetical protein(117)","NA(117)",660,693,676.26,3170,1,NA,NA,"Eu3_2RS_01577","A19_93_01262","AS1A61_01260","Eu3_2NK_01308"
"g004848_000001","g004848","rspR","HTH-type transcriptional repressor RspR",60,16,117,1,1,1,0,0,0,0,117,"HTH-type transcriptional repressor RspR(73):hypothetical protein(43):Putative L-lactate dehydrogenase operon regulatory protein(1)","rspR(73):NA(43):lldR(1)",642,654,646.41,3170,2,NA,NA,"Eu3_2RS_01576","A19_93_01261","AS1A61_01259","Eu3_2NK_01309"
"g002359","g002359",NA,"hypothetical protein",50,28,117,1.05,1,2,0,6,0,6,123,"hypothetical protein(123)","NA(123)",381,1377,1195.8,3173,1,"TR3_03531","Eu2_1NK_01620","Eu3_2RS_02034","A19_93_01715","AS1A61_01541","Eu3_2NK_01997"
"g002148_2_000067","g002148_2",NA,"hypothetical protein",95,5,117,1.06,1,2,0,7,0,7,124,"hypothetical protein(124)","NA(124)",210,516,212.47,3178,1,"TR3_01389","Eu2_1NK_01194","Eu3_2RS_01804","A19_93_01428","AS1A61_01482","Eu3_2NK_01593"
"g005485_000003","g005485","dapA","4-hydroxy-tetrahydrodipicolinate synthase",80,14,116,1,1,1,0,0,0,0,116,"4-hydroxy-tetrahydrodipicolinate synthase(116)","dapA(116)",888,921,892.91,3184,1,NA,NA,"Eu3_2RS_01573","A19_93_01258","AS1A61_01256","Eu3_2NK_01312"
"g003801_000002","g003801","pucA","hypothetical protein",70,21,116,1.01,1,2,0,1,0,1,117,"hypothetical protein(116):putative xanthine dehydrogenase subunit A(1)","NA(116):pucA(1)",309,408,332.51,3185,1,"TR3_03918","Eu2_1NK_02005","Eu3_2RS_02795","A19_93_03330","AS1A61_02280","Eu3_2NK_00329"
"g003105","g003105",NA,"hypothetical protein",50,25,116,1,1,1,0,0,0,0,116,"hypothetical protein(116)","NA(116)",189,417,390.96,3187,1,"TR3_01910","Eu2_1NK_00198","Eu3_2RS_03567","A19_93_02943","AS1A61_02641","Eu3_2NK_03432"
"g004353_000002","g004353",NA,"hypothetical protein",70,18,116,1,1,1,0,0,0,0,116,"hypothetical protein(116)","NA(116)",954,987,979.27,3189,1,"TR3_01613","Eu2_1NK_04760","Eu3_2RS_04691","A19_93_04636","AS1A61_04776","Eu3_2NK_04577"
"g001693_000001","g001693","pgdA","Peptidoglycan-N-acetylglucosamine deacetylase",60,34,115,1,1,1,0,0,0,0,115,"Peptidoglycan-N-acetylglucosamine deacetylase(89):Bifunctional xylanase/deacetylase(25):hypothetical protein(1)","pgdA(89):NA(26)",708,789,714.83,3194,1,"TR3_04526","Eu2_1NK_02504","Eu3_2RS_00769","A19_93_00768","AS1A61_00112","Eu3_2NK_02663"
"g003748_1_000001","g003748_1",NA,"hypothetical protein",60,13,115,1.06,1,2,0,7,0,7,122,"hypothetical protein(122)","NA(122)",399,432,401.48,3195,1,"TR3_01371","Eu2_1NK_01220","Eu3_2RS_01662","A19_93_01453","AS1A61_01343","Eu3_2NK_01451"
"g002563","g002563","rhtC","Threonine efflux protein",50,28,115,1.03,1,2,0,3,0,3,118,"Threonine efflux protein(117):Leucine efflux protein(1)","rhtC(117):leuE(1)",630,645,631.5,3199,1,"TR3_04645","Eu2_1NK_02384","Eu3_2RS_00648","A19_93_00648","AS1A61_00233","Eu3_2NK_02542"
