"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","AGR1_1","CFBP5506","Hayward0363","CFBP5507","YIC5082","NCPPB2657","GBBC3283"
"g003067","g003067",NA,"hypothetical protein",50,25,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",1017,1098,1018.56,1924,1,"AGR1_1_05326","CFBP5506_03925","Hayward0363_03317","CFBP5507_05370","YIC5082_02839","NCPPB2657_04423","GBBC3283_03142"
"g003032","g003032","mdtA","Multidrug resistance protein MdtA",50,25,179,1,1,1,0,0,0,0,179,"Multidrug resistance protein MdtA(175):Macrolide export protein MacA(3):hypothetical protein(1)","mdtA(175):macA(3):NA(1)",1278,1320,1299.27,1925,1,"AGR1_1_00936","CFBP5506_04173","Hayward0363_00725","CFBP5507_02525","YIC5082_03311","NCPPB2657_01529","GBBC3283_05021"
"g001603_000001","g001603",NA,"hypothetical protein",60,35,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",567,801,785.65,1926,1,"AGR1_1_01863","CFBP5506_01700","Hayward0363_01627","CFBP5507_01379","YIC5082_04259","NCPPB2657_00432","GBBC3283_01598"
"g003065_000002","g003065","futA1","Iron uptake protein A1",70,21,179,1,1,1,0,0,0,0,179,"Iron uptake protein A1(179)","futA1(179)",1038,1101,1050.27,1927,1,"AGR1_1_02432","CFBP5506_01128","Hayward0363_02200","CFBP5507_00764","YIC5082_01003","NCPPB2657_04700","GBBC3283_03937"
"g003141_000001","g003141",NA,"hypothetical protein",60,25,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",423,423,423,1928,1,"AGR1_1_01126","CFBP5506_01794","Hayward0363_00914","CFBP5507_02267","YIC5082_03526","NCPPB2657_01339","GBBC3283_01402"
"g004305_000002","g004305","trkA","Trk system potassium uptake protein TrkA",70,18,179,1,1,1,0,0,0,0,179,"Trk system potassium uptake protein TrkA(179)","trkA(179)",1377,1377,1377,1929,1,"AGR1_1_01286","CFBP5506_01932","Hayward0363_01052","CFBP5507_02034","YIC5082_03675","NCPPB2657_01186","GBBC3283_01263"
"g000963","g000963",NA,"hypothetical protein",50,44,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",363,840,759.39,1930,1,"AGR1_1_01564","CFBP5506_02207","Hayward0363_01328","CFBP5507_01673","YIC5082_03962","NCPPB2657_00733","GBBC3283_01908"
"g002744_000001","g002744","msrA","Peptide methionine sulfoxide reductase MsrA",60,24,179,1,1,1,1,0,1,0,179,"Peptide methionine sulfoxide reductase MsrA(180)","msrA(180)",219,660,647.58,1932,1,"AGR1_1_02506","CFBP5506_01054","Hayward0363_02275","CFBP5507_00690","YIC5082_01077","NCPPB2657_04626","GBBC3283_04011"
"g002937_000001","g002937",NA,"hypothetical protein",60,26,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",684,858,775.04,1933,1,"AGR1_1_03634","CFBP5506_00552","Hayward0363_03764","CFBP5507_03829","YIC5082_02432","NCPPB2657_03160","GBBC3283_01054"
"g003111_000001","g003111","argF","Ornithine carbamoyltransferase",60,25,179,1.03,1,2,0,5,0,5,184,"Ornithine carbamoyltransferase(166):Ornithine carbamoyltransferase%2C anabolic(16):Ornithine carbamoyltransferase 1%2C anabolic(2)","argF(184)",759,888,871.17,1934,1,NA,"CFBP5506_01319","Hayward0363_02008",NA,NA,NA,NA
"g005640_000002","g005640","macB","Macrolide export ATP-binding/permease protein MacB",70,13,179,1,1,1,0,0,0,0,179,"Macrolide export ATP-binding/permease protein MacB(179)","macB(179)",1206,1209,1208.93,1936,1,"AGR1_1_00934","CFBP5506_04171","Hayward0363_00723","CFBP5507_02527","YIC5082_03309","NCPPB2657_01531","GBBC3283_05019"
"g001203","g001203",NA,"hypothetical protein",50,40,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",174,558,504.6,1937,1,"AGR1_1_01365","CFBP5506_02008","Hayward0363_01128","CFBP5507_01947","YIC5082_03764","NCPPB2657_01098","GBBC3283_01175"
"g000502","g000502",NA,"Acetyltransferase",50,55,179,1,1,1,0,0,0,0,179,"Acetyltransferase(179)","NA(179)",384,501,417.4,1938,1,"AGR1_1_00392","CFBP5506_03544","Hayward0363_00303","CFBP5507_02931","YIC5082_02122","NCPPB2657_03722","GBBC3283_00522"
"g004073_000002","g004073","yhjX","hypothetical protein",70,19,179,1,1,1,0,0,0,0,179,"hypothetical protein(159):putative MFS-type transporter YhjX(20)","NA(159):yhjX(20)",1104,1233,1216.29,1940,1,"AGR1_1_01657","CFBP5506_02298","Hayward0363_01419","CFBP5507_01587","YIC5082_04048","NCPPB2657_00647","GBBC3283_01821"
"g003393","g003393",NA,"hypothetical protein",50,23,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",831,1002,917.46,1941,1,"AGR1_1_02263","CFBP5506_01297","Hayward0363_02030","CFBP5507_00968","YIC5082_00668","NCPPB2657_00003","GBBC3283_02053"
"g006000_000003","g006000","ydcV","Inner membrane ABC transporter permease protein YdcV",80,11,178,1,1,1,4,0,4,0,178,"Inner membrane ABC transporter permease protein YdcV(173):hypothetical protein(8):Inner membrane ABC transporter permease protein YcjP(1)","ydcV(173):NA(8):ycjP(1)",198,780,763.81,1942,1,"AGR1_1_04389","CFBP5506_02594","Hayward0363_03013","CFBP5507_04500","YIC5082_04541","NCPPB2657_04167","GBBC3283_02897"
"g003962_1_000004","g003962_1","potH","hypothetical protein",80,19,178,1,1,1,0,0,0,0,178,"hypothetical protein(130):Putrescine transport system permease protein PotH(48)","NA(130):potH(48)",828,1119,831.29,1942,2,"AGR1_1_04390","CFBP5506_02593","Hayward0363_03014","CFBP5507_04499","YIC5082_04542","NCPPB2657_04166","GBBC3283_02898"
"g004137_000002","g004137","potF","Putrescine-binding periplasmic protein",70,19,178,1,1,1,0,0,0,0,178,"Putrescine-binding periplasmic protein(169):hypothetical protein(6):Spermidine/putrescine-binding periplasmic protein(3)","potF(169):NA(6):potD(3)",1023,1029,1023.1,1942,3,"AGR1_1_04391","CFBP5506_02592","Hayward0363_03015","CFBP5507_04498","YIC5082_04543","NCPPB2657_04165","GBBC3283_02899"
"g003184_1_000007","g003184_1","cmpD","Bicarbonate transport ATP-binding protein CmpD",80,14,178,1,1,1,1,0,1,0,178,"Bicarbonate transport ATP-binding protein CmpD(177):Taurine import ATP-binding protein TauB(2)","cmpD(177):tauB(2)",300,843,785.03,1943,1,"AGR1_1_01649","CFBP5506_02291","Hayward0363_01412","CFBP5507_01594","YIC5082_04041","NCPPB2657_00654","GBBC3283_01828"
"g002795_1_000011","g002795_1","ribX","Riboflavin transport system permease protein RibX",90,19,178,1,1,1,0,0,0,0,178,"Riboflavin transport system permease protein RibX(173):hypothetical protein(5)","ribX(173):NA(5)",801,819,818.73,1943,2,"AGR1_1_01648","CFBP5506_02290","Hayward0363_01411","CFBP5507_01595","YIC5082_04040","NCPPB2657_00655","GBBC3283_01829"
"g002382_000001","g002382","dctB","C4-dicarboxylate transport sensor protein DctB",60,29,178,1,1,1,3,0,3,0,178,"C4-dicarboxylate transport sensor protein DctB(178):hypothetical protein(3)","dctB(178):NA(3)",546,1854,1795.13,1944,1,"AGR1_1_02517","CFBP5506_01043","Hayward0363_02286","CFBP5507_00678","YIC5082_01088","NCPPB2657_04615","GBBC3283_04930"
"g003868_000002","g003868","dctD","C4-dicarboxylate transport transcriptional regulatory protein DctD",70,19,178,1,1,1,0,0,0,0,178,"C4-dicarboxylate transport transcriptional regulatory protein DctD(178)","dctD(178)",1329,1365,1347.67,1944,2,"AGR1_1_02516","CFBP5506_01044","Hayward0363_02285","CFBP5507_00679","YIC5082_01087","NCPPB2657_04616","GBBC3283_04929"
"g003588","g003588",NA,"hypothetical protein",50,22,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",189,204,202.84,1945,1,"AGR1_1_03641","CFBP5506_00559","Hayward0363_03757","CFBP5507_03822","YIC5082_02439","NCPPB2657_03167","GBBC3283_01061"
"g002428","g002428",NA,"hypothetical protein",50,29,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",378,504,439.77,1946,1,"AGR1_1_01781","CFBP5506_02420","Hayward0363_01541","CFBP5507_01461","YIC5082_04176","NCPPB2657_00515","GBBC3283_01680"
"g000800_1_000001","g000800_1","dapA","4-hydroxy-tetrahydrodipicolinate synthase",60,44,178,1.01,1,2,0,2,0,2,180,"4-hydroxy-tetrahydrodipicolinate synthase(180)","dapA(180)",891,921,910.23,1947,1,"AGR1_1_01802","CFBP5506_02441","Hayward0363_01562","CFBP5507_01440","YIC5082_04197","NCPPB2657_00494","GBBC3283_01659"
"g003521","g003521","rcsC","Sensor histidine kinase RcsC",50,20,178,1.01,1,2,1,2,1,2,180,"Sensor histidine kinase RcsC(167):Adaptive-response sensory-kinase SasA(11):Osmolarity sensor protein EnvZ(2):hypothetical protein(1)","rcsC(167):sasA(11):envZ(2):NA(1)",552,1338,1269.23,1948,1,"AGR1_1_03107",NA,NA,NA,"YIC5082_02987","NCPPB2657_02706",NA
"g003747","g003747",NA,"hypothetical protein",50,21,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",624,693,647.41,1949,1,"AGR1_1_01483","CFBP5506_02125","Hayward0363_01245","CFBP5507_01825","YIC5082_03877","NCPPB2657_00948","GBBC3283_01992"
"g000594","g000594",NA,"hypothetical protein",50,50,178,1,1,1,1,0,1,0,178,"hypothetical protein(179)","NA(179)",237,1242,1143.74,1950,1,"AGR1_1_00901","CFBP5506_04138","Hayward0363_00690","CFBP5507_02560","YIC5082_03275","NCPPB2657_01565","GBBC3283_00023"
"g003301","g003301",NA,"hypothetical protein",50,24,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",405,477,420.52,1951,1,"AGR1_1_01884","CFBP5506_01679","Hayward0363_01648","CFBP5507_01360","YIC5082_04277","NCPPB2657_00413","GBBC3283_05058"
"g001099_000002","g001099",NA,"hypothetical protein",70,41,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",627,1341,1012.28,1952,1,"AGR1_1_00849","CFBP5506_04088","Hayward0363_00639","CFBP5507_02621","YIC5082_00368","NCPPB2657_01626","GBBC3283_00082"
"g003277","g003277",NA,"hypothetical protein",50,24,178,1.03,1,2,0,5,0,5,183,"hypothetical protein(183)","NA(183)",402,810,702.87,1953,1,NA,NA,NA,"CFBP5507_00554",NA,"NCPPB2657_02350","GBBC3283_04263"
"g000848_000001","g000848",NA,"hypothetical protein",60,46,178,1,1,1,0,0,0,0,178,"hypothetical protein(178)","NA(178)",363,483,479.26,1954,1,"AGR1_1_00472","CFBP5506_03464","Hayward0363_00383","CFBP5507_02851","YIC5082_00507","NCPPB2657_03642","GBBC3283_00443"
"g001858_000002","g001858","yliI","Aldose sugar dehydrogenase YliI",70,33,178,1,1,1,0,0,0,0,178,"Aldose sugar dehydrogenase YliI(178)","yliI(178)",1218,1299,1229.29,1955,1,"AGR1_1_05325","CFBP5506_03926","Hayward0363_03316","CFBP5507_05369","YIC5082_02840","NCPPB2657_04424","GBBC3283_03143"
"g002609_1_000001","g002609_1","yjmD","putative zinc-type alcohol dehydrogenase-like protein YjmD",60,23,178,1.01,1,2,0,2,0,2,180,"putative zinc-type alcohol dehydrogenase-like protein YjmD(84):Sorbitol dehydrogenase(63):L-threonine 3-dehydrogenase(33)","yjmD(84):gutB(63):tdh(33)",1068,1077,1073.98,1956,1,"AGR1_1_04084",NA,NA,"CFBP5507_03284","YIC5082_01115","NCPPB2657_05020",NA
"g000438_1_000008","g000438_1",NA,"putative oxidoreductase",70,42,178,1.02,1,2,0,3,0,3,181,"putative oxidoreductase(180):hypothetical protein(1)","NA(181)",246,816,724.38,1958,1,"AGR1_1_01839","CFBP5506_01724","Hayward0363_01603","CFBP5507_01404","YIC5082_04233","NCPPB2657_00458","GBBC3283_01623"
"g001314","g001314","dapH","2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase",50,38,177,1.02,1,2,0,4,0,4,181,"2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase(99):Galactoside O-acetyltransferase(75):Chloramphenicol acetyltransferase(3):hypothetical protein(2):Putative acetyltransferase(1):Maltose O-acetyltransferase(1)","dapH(99):lacA(75):cat(3):NA(3):maa(1)",228,1698,1123.96,1959,1,"AGR1_1_05409","CFBP5506_03857","Hayward0363_03385",NA,NA,NA,NA
"g003978_1_000001","g003978_1","hlyU","Transcriptional activator HlyU",60,11,177,1,1,1,0,0,0,0,177,"Transcriptional activator HlyU(175):hypothetical protein(2)","hlyU(175):NA(2)",282,423,321.8,1960,1,"AGR1_1_00370","CFBP5506_03565","Hayward0363_00282","CFBP5507_02953","YIC5082_02100","NCPPB2657_03744","GBBC3283_00544"
"g003207","g003207",NA,"hypothetical protein",50,23,177,1,1,1,0,0,0,0,177,"hypothetical protein(177)","NA(177)",507,633,591.64,1961,1,"AGR1_1_04029",NA,NA,"CFBP5507_05471","YIC5082_00116","NCPPB2657_02600",NA
"g002856","g002856","thiQ","hypothetical protein",50,24,177,1,1,1,175,0,175,0,177,"hypothetical protein(176):Thiamine import ATP-binding protein ThiQ(117):Energy-coupling factor transporter ATP-binding protein EcfA2(43):Methionine import ATP-binding protein MetN 2(9):High-affinity branched-chain amino acid transport ATP-binding protein LivF(5):Sulfate/thiosulfate import ATP-binding protein CysA(1):Vitamin B12 import ATP-binding protein BtuD(1)","NA(176):thiQ(117):ecfA2(43):metN2(9):livF(5):cysA(1):btuD(1)",552,1674,840.13,1962,1,"(AGR1_1_02690:AGR1_1_02691)","(CFBP5506_03141:CFBP5506_03142)","(Hayward0363_02552:Hayward0363_02553)","(CFBP5507_04971:CFBP5507_04972)","(YIC5082_01459:YIC5082_01460)","(NCPPB2657_05168:NCPPB2657_05169)","(GBBC3283_02633:GBBC3283_02634)"
"g003608_000001","g003608",NA,"hypothetical protein",60,22,177,1,1,1,0,0,0,0,177,"hypothetical protein(177)","NA(177)",351,390,369.73,1963,1,"AGR1_1_00486","CFBP5506_03430","Hayward0363_00417","CFBP5507_02838","YIC5082_00520","NCPPB2657_03629","GBBC3283_00373"
"g000178_000001","g000178","arsC","Protein ArsC",60,73,177,1.27,1,4,0,43,0,48,225,"Protein ArsC(104):Arsenate reductase(99):hypothetical protein(22)","arsC(203):NA(22)",135,942,506.65,1964,1,"AGR1_1_01233;AGR1_1_05755","CFBP5506_01900","Hayward0363_01020","CFBP5507_02067","YIC5082_03641","NCPPB2657_01223","GBBC3283_01297"
"g000796_000001","g000796","petE","Plastocyanin",60,47,177,1,1,1,0,0,0,0,177,"Plastocyanin(115):Pseudoazurin(56):hypothetical protein(6)","petE(115):bcp(56):NA(6)",354,495,454.15,1965,1,"AGR1_1_03489","CFBP5506_00372","Hayward0363_03944","CFBP5507_03984","YIC5082_02269","NCPPB2657_02998","GBBC3283_00892"
"g001911","g001911","occM","Octopine transport system permease protein OccM",50,33,177,1.18,1,3,49,29,49,31,208,"Octopine transport system permease protein OccM(257)","occM(257)",693,741,724.7,1966,1,NA,NA,NA,"CFBP5507_00610",NA,NA,NA
"g003852_000002","g003852","malT","hypothetical protein",70,20,177,1,1,1,2,0,2,0,177,"hypothetical protein(164):HTH-type transcriptional regulator MalT(15)","NA(164):malT(15)",618,1650,1479.45,1967,1,"AGR1_1_04049",NA,NA,"CFBP5507_03250","YIC5082_00095","NCPPB2657_02578","GBBC3283_04724"
"g002757","g002757",NA,"hypothetical protein",50,27,177,1,1,1,0,0,0,0,177,"hypothetical protein(177)","NA(177)",135,138,135.1,1968,1,"AGR1_1_01060","CFBP5506_04297","Hayward0363_00849","CFBP5507_02336","YIC5082_03462","NCPPB2657_01404","GBBC3283_01467"
"g002251","g002251",NA,"hypothetical protein",50,30,177,1,1,1,0,0,0,0,177,"hypothetical protein(177)","NA(177)",840,945,876.34,1969,1,"AGR1_1_02382","CFBP5506_01178","Hayward0363_02149","CFBP5507_00815","YIC5082_04667","NCPPB2657_04750","GBBC3283_03887"
"g002712_000003","g002712","ribY","Riboflavin-binding protein RibY",80,27,177,1,1,1,0,0,0,0,177,"Riboflavin-binding protein RibY(177)","ribY(177)",1035,1080,1043.49,1970,1,"AGR1_1_01650","CFBP5506_02292","Hayward0363_01413","CFBP5507_01593","YIC5082_04042","NCPPB2657_00653","GBBC3283_01827"
"g002319_1_000003","g002319_1",NA,"hypothetical protein",70,28,177,1,1,1,0,0,0,0,177,"hypothetical protein(177)","NA(177)",228,234,231.56,1971,1,"AGR1_1_02016","CFBP5506_01545","Hayward0363_01782","CFBP5507_01226","YIC5082_00830","NCPPB2657_00276","GBBC3283_02360"
"g003194_000002","g003194","metN","Methionine import ATP-binding protein MetN",70,24,176,1,1,1,0,0,0,0,176,"Methionine import ATP-binding protein MetN(176)","metN(176)",1041,1116,1095.82,1972,1,"AGR1_1_04362","CFBP5506_02622","Hayward0363_02985","CFBP5507_04528","YIC5082_04514","NCPPB2657_04194","GBBC3283_02870"
"g005799_000002","g005799","metQ","D-methionine-binding lipoprotein MetQ",70,13,176,1,1,1,0,0,0,0,176,"D-methionine-binding lipoprotein MetQ(176)","metQ(176)",777,780,779.56,1972,2,"AGR1_1_04360","CFBP5506_02624","Hayward0363_02983","CFBP5507_04530","YIC5082_04512","NCPPB2657_04196","GBBC3283_02868"
"g003306_000002","g003306","sdh","Serine 3-dehydrogenase",70,21,176,1,1,1,0,0,0,0,176,"Serine 3-dehydrogenase(176)","sdh(176)",750,762,750.36,1973,1,"AGR1_1_05254","CFBP5506_03997","Hayward0363_03245","CFBP5507_05298","YIC5082_02911","NCPPB2657_04495","GBBC3283_03214"
"g002548","g002548",NA,"hypothetical protein",50,28,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",900,1002,917.54,1974,1,"AGR1_1_01779","CFBP5506_02418","Hayward0363_01539","CFBP5507_01463","YIC5082_04174","NCPPB2657_00517","GBBC3283_01682"
"g002070","g002070",NA,"hypothetical protein",50,29,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",1431,3123,2998.02,1975,1,"AGR1_1_01035","CFBP5506_04272","Hayward0363_00824","CFBP5507_02361","YIC5082_03437","NCPPB2657_01429","GBBC3283_01492"
"g001498","g001498",NA,"hypothetical protein",50,37,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",261,276,268.11,1976,1,"AGR1_1_00401","CFBP5506_03535","Hayward0363_00312","CFBP5507_02922","YIC5082_02131","NCPPB2657_03713","GBBC3283_00513"
"g002276","g002276",NA,"hypothetical protein",50,30,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",561,696,655.72,1977,1,"AGR1_1_01409","CFBP5506_02051","Hayward0363_01171","CFBP5507_01901","YIC5082_03808","NCPPB2657_01051","GBBC3283_01130"
"g003607_000001","g003607",NA,"hypothetical protein",60,22,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",696,726,697.89,1978,1,"AGR1_1_03552","CFBP5506_00434","Hayward0363_03882","CFBP5507_03922","YIC5082_02332","NCPPB2657_03060","GBBC3283_00954"
"g003189_000001","g003189","naiP","Putative niacin/nicotinamide transporter NaiP",60,24,176,1.02,1,2,0,4,0,4,180,"Putative niacin/nicotinamide transporter NaiP(179):hypothetical protein(1)","naiP(179):NA(1)",201,1353,1308.25,1979,1,"AGR1_1_00389","CFBP5506_03547","Hayward0363_00300","CFBP5507_02934","YIC5082_02119","NCPPB2657_03725","GBBC3283_00525"
"g004818","g004818",NA,"hypothetical protein",50,16,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",954,981,954.15,1980,1,"AGR1_1_02692","CFBP5506_03140","Hayward0363_02551","CFBP5507_04973","YIC5082_01458","NCPPB2657_05170","GBBC3283_02632"
"g001714","g001714","hcaB","hypothetical protein",50,34,176,1,1,1,0,0,0,0,176,"hypothetical protein(131):putative oxidoreductase(34):3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(7):putative oxidoreductase EphD(4)","NA(165):hcaB(7):ephD(4)",759,816,759.32,1981,1,"AGR1_1_01834","CFBP5506_01729","Hayward0363_01598","CFBP5507_01409","YIC5082_04228","NCPPB2657_00463","GBBC3283_01628"
"g003291","g003291",NA,"hypothetical protein",50,24,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",222,255,249.85,1982,1,"AGR1_1_01100","CFBP5506_01770","Hayward0363_00890","CFBP5507_02298","YIC5082_03500","NCPPB2657_01366","GBBC3283_01429"
"g002369_000002","g002369","dadA1","D-amino acid dehydrogenase 1",70,29,176,1,1,1,0,0,0,0,176,"D-amino acid dehydrogenase 1(176)","dadA1(176)",1245,1263,1254.46,1983,1,"AGR1_1_03439","CFBP5506_00322","Hayward0363_03994","CFBP5507_04029","YIC5082_02224","NCPPB2657_02952","GBBC3283_00847"
"g003030_000001","g003030",NA,"hypothetical protein",60,23,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",1032,1164,1061.4,1984,1,"AGR1_1_02434","CFBP5506_01126","Hayward0363_02202","CFBP5507_00762","YIC5082_01005","NCPPB2657_04698","GBBC3283_03939"
"g000163","g000163","tilS","tRNA(Ile)-lysidine synthase",50,70,176,1,1,1,2,0,2,0,176,"tRNA(Ile)-lysidine synthase(177):hypothetical protein(1)","tilS(177):NA(1)",540,1341,1320.17,1986,1,"AGR1_1_03721","CFBP5506_00638","Hayward0363_03678","CFBP5507_03743","YIC5082_02518","NCPPB2657_03247","GBBC3283_04583"
"g000483_2_000005","g000483_2","cysA","Sulfate/thiosulfate import ATP-binding protein CysA",70,25,176,1,1,1,0,0,0,0,176,"Sulfate/thiosulfate import ATP-binding protein CysA(176)","cysA(176)",1020,1035,1026.34,1987,1,"AGR1_1_03557","CFBP5506_00439","Hayward0363_03877","CFBP5507_03917","YIC5082_02337","NCPPB2657_03065","GBBC3283_00959"
"g001015","g001015",NA,"hypothetical protein",50,39,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",240,486,355.88,1988,1,"AGR1_1_01824","CFBP5506_01740","Hayward0363_01587","CFBP5507_01420","YIC5082_04217","NCPPB2657_00474",NA
"g003013_000001","g003013",NA,"hypothetical protein",60,25,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",540,1311,1275.92,1989,1,"AGR1_1_00576","CFBP5506_03341","Hayward0363_00507","CFBP5507_02752","YIC5082_01316","NCPPB2657_03540","GBBC3283_00284"
"g003117_1_000006","g003117_1",NA,"hypothetical protein",80,16,176,1,1,1,1,0,1,0,176,"hypothetical protein(177)","NA(177)",147,816,811.34,1990,1,"AGR1_1_04523","CFBP5506_02530","Hayward0363_03077","CFBP5507_04367","YIC5082_03204","NCPPB2657_04082","GBBC3283_02983"
"g001827_1_000005","g001827_1","hpcH","4-hydroxy-2-oxo-heptane-1%2C7-dioate aldolase",80,26,176,1,1,1,0,0,0,0,176,"4-hydroxy-2-oxo-heptane-1%2C7-dioate aldolase(176)","hpcH(176)",213,807,796.88,1991,1,"AGR1_1_01680","CFBP5506_02320","Hayward0363_01441","CFBP5507_01565","YIC5082_04070","NCPPB2657_00625","GBBC3283_01784"
"g002690","g002690",NA,"hypothetical protein",50,26,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",513,618,578.57,1992,1,"AGR1_1_01666","CFBP5506_02306","Hayward0363_01427","CFBP5507_01579","YIC5082_04056","NCPPB2657_00639","GBBC3283_01813"
"g004225","g004225",NA,"hypothetical protein",50,19,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",294,330,318.26,1993,1,"AGR1_1_02403","CFBP5506_01157","Hayward0363_02170","CFBP5507_00793","YIC5082_00974","NCPPB2657_04729","GBBC3283_03908"
"g002912","g002912",NA,"hypothetical protein",50,26,176,1,1,1,0,0,0,0,176,"hypothetical protein(176)","NA(176)",552,681,656.49,1994,1,"AGR1_1_02572","CFBP5506_03260","Hayward0363_02672","CFBP5507_04847","YIC5082_01580","NCPPB2657_05048","GBBC3283_02753"
