"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","Tul003","S2","CFBP6927","M109cC1478"
"g001699","g001699",NA,"hypothetical protein",50,31,115,1,1,1,0,0,0,0,115,"hypothetical protein(115)","NA(115)",297,417,328.12,3197,1,"Tul003_04251","S2_04064","CFBP6927_04231","M109cC1478_01160"
"g009138_000003","g009138","asnC","Regulatory protein AsnC",80,7,115,1.03,1,2,0,3,0,3,118,"Regulatory protein AsnC(116):hypothetical protein(2)","asnC(116):NA(2)",438,438,438,3198,1,"Tul003_03771;Tul003_04919","S2_03934","CFBP6927_03724","M109cC1478_05959"
"g002563","g002563","rhtC","Threonine efflux protein",50,28,115,1.03,1,2,0,3,0,3,118,"Threonine efflux protein(117):Leucine efflux protein(1)","rhtC(117):leuE(1)",630,645,631.5,3199,1,"Tul003_03921","S2_03308","CFBP6927_03874","M109cC1478_03195"
"g004085_000001","g004085","hisC","Histidinol-phosphate aminotransferase",60,19,115,1,1,1,0,0,0,0,115,"Histidinol-phosphate aminotransferase(108):hypothetical protein(3):HTH-type transcriptional regulator TauR(3):LL-diaminopimelate aminotransferase(1)","hisC(108):tauR(3):NA(3):dapL(1)",1431,1449,1447.59,3202,1,"Tul003_04269","S2_04046","CFBP6927_04249","M109cC1478_01142"
"g003822_000004","g003822","cat","Chloramphenicol acetyltransferase",90,19,115,1,1,1,0,0,0,0,115,"Chloramphenicol acetyltransferase(115)","cat(115)",630,636,633.97,3203,1,"Tul003_02844","S2_03894","CFBP6927_04823","M109cC1478_04949"
"g000792_000001","g000792","tdcB","L-threonine dehydratase catabolic TdcB",60,47,115,1,1,1,0,0,0,0,115,"L-threonine dehydratase catabolic TdcB(103):L-threonine ammonia-lyase(12)","tdcB(115)",978,1038,1017.34,3205,1,"Tul003_04268","S2_04047","CFBP6927_04248","M109cC1478_01143"
"g003066","g003066",NA,"hypothetical protein",50,25,115,1.02,1,2,0,2,0,2,117,"hypothetical protein(117)","NA(117)",870,1119,1056.64,3206,1,"Tul003_04898",NA,NA,NA
"g002239_1_000001","g002239_1","livF","High-affinity branched-chain amino acid transport ATP-binding protein LivF",60,24,115,1.2,1,2,0,23,0,23,138,"High-affinity branched-chain amino acid transport ATP-binding protein LivF(138)","livF(138)",705,723,715.09,3208,1,"Tul003_04896",NA,NA,NA
"g003230_000002","g003230",NA,"hypothetical protein",70,24,115,1,1,1,0,0,0,0,115,"hypothetical protein(115)","NA(115)",621,1089,1078.17,3209,1,"Tul003_00837","S2_00506",NA,"M109cC1478_01777"
"g002831_1_000001","g002831_1","lov","Blue-light-activated histidine kinase",60,19,114,1.01,1,2,0,1,0,1,115,"Blue-light-activated histidine kinase(65):hypothetical protein(50)","lov(65):NA(50)",1104,1134,1109.82,3213,1,NA,NA,NA,"M109cC1478_02265"
"g004235_000001","g004235",NA,"hypothetical protein",60,19,114,1.01,1,2,0,1,0,1,115,"hypothetical protein(115)","NA(115)",396,447,419.17,3213,2,NA,NA,NA,"M109cC1478_02266"
"g001166_000001","g001166",NA,"hypothetical protein",60,38,114,1.01,1,2,3,1,3,1,115,"hypothetical protein(118)","NA(118)",315,1263,1224.25,3215,1,"Tul003_03883","S2_05580","CFBP6927_03836","M109cC1478_03157"
"g002525_000002","g002525","glpK","Glycerol kinase",70,28,114,1.01,1,2,0,1,0,1,115,"Glycerol kinase(115)","glpK(115)",1395,1446,1407.26,3215,2,"Tul003_03884","S2_05579","CFBP6927_03837","M109cC1478_03158"
"g001844_1_000005","g001844_1","spuC","Putrescine--pyruvate aminotransferase",70,15,114,1.01,1,2,2,1,2,1,115,"Putrescine--pyruvate aminotransferase(117)","spuC(117)",246,1404,1366.26,3216,1,"Tul003_04270","S2_04045","CFBP6927_04250","M109cC1478_01141"
"g001807","g001807",NA,"hypothetical protein",50,33,114,1,1,1,0,0,0,0,114,"hypothetical protein(114)","NA(114)",192,699,635.87,3218,1,"Tul003_01815","S2_01675","CFBP6927_02076","M109cC1478_00596"
"g002164_000002","g002164","dnaA","hypothetical protein",70,31,114,1,1,1,0,0,0,0,114,"hypothetical protein(99):Chromosomal replication initiator protein DnaA(15)","NA(99):dnaA(15)",423,438,423.71,3219,1,"Tul003_00572","S2_00616","CFBP6927_00830","M109cC1478_01503"
"g007415","g007415","gcvA","Glycine cleavage system transcriptional activator",50,9,114,1,1,1,0,0,0,0,114,"Glycine cleavage system transcriptional activator(114)","gcvA(114)",867,942,914.87,3220,1,NA,"S2_05599",NA,NA
"g000619","g000619",NA,"hypothetical protein",50,52,114,1.25,1,3,0,28,0,29,143,"hypothetical protein(143)","NA(143)",216,237,229.3,3221,1,"Tul003_05353",NA,NA,NA
"g004774_1_000001","g004774_1","iolS","Aldo-keto reductase IolS",60,14,114,1.31,1,3,0,28,0,35,149,"Aldo-keto reductase IolS(133):hypothetical protein(16)","iolS(133):NA(16)",216,1065,970.67,3222,1,"Tul003_05328;Tul003_05346",NA,NA,NA
"g007034_1_000017","g007034_1","potB","Spermidine/putrescine transport system permease protein PotB",95,5,113,1,1,1,0,0,0,0,113,"Spermidine/putrescine transport system permease protein PotB(113)","potB(113)",879,879,879,3229,1,"Tul003_03878","S2_05585","CFBP6927_03831","M109cC1478_03152"
"g005709_1_000020","g005709_1","ydcV","Inner membrane ABC transporter permease protein YdcV",95,8,113,1,1,1,1,0,1,0,113,"Inner membrane ABC transporter permease protein YdcV(110):Putative 2-aminoethylphosphonate transport system permease protein PhnV(3):hypothetical protein(1)","ydcV(110):phnV(3):NA(1)",201,795,787.58,3229,2,"Tul003_03879","S2_05584","CFBP6927_03832","M109cC1478_03153"
"g002374_1_000002","g002374_1","lhgO","L-2-hydroxyglutarate oxidase LhgO",70,28,113,1,1,1,0,0,0,0,113,"L-2-hydroxyglutarate oxidase LhgO(113)","lhgO(113)",1398,1410,1398.48,3229,3,"Tul003_03882","S2_05581","CFBP6927_03835","M109cC1478_03156"
"g013916_000005","g013916",NA,"hypothetical protein",95,4,113,1,1,1,0,0,0,0,113,"hypothetical protein(113)","NA(113)",666,666,666,3230,1,"Tul003_03875","S2_05588","CFBP6927_03828","M109cC1478_03149"
"g009036_000005","g009036",NA,"putative protein",95,7,113,1,1,1,0,0,0,0,113,"putative protein(111):hypothetical protein(2)","NA(113)",1041,1041,1041,3230,2,"Tul003_03876","S2_05587","CFBP6927_03829","M109cC1478_03150"
"g011883_000005","g011883","gltR","HTH-type transcriptional regulator GltR",95,5,113,1,1,1,0,0,0,0,113,"HTH-type transcriptional regulator GltR(113)","gltR(113)",795,930,895.25,3231,1,"Tul003_03873","S2_05590","CFBP6927_03826","M109cC1478_03147"
"g004746_000003","g004746","rutG","Putative pyrimidine permease RutG",80,13,113,1,1,1,1,0,1,0,113,"Putative pyrimidine permease RutG(113):hypothetical protein(1)","rutG(113):NA(1)",396,1452,1323.24,3232,1,"Tul003_04734","S2_04173","CFBP6927_02845","M109cC1478_03762"
"g002467_1_000007","g002467_1",NA,"hypothetical protein",80,23,113,1,1,1,0,0,0,0,113,"hypothetical protein(113)","NA(113)",171,450,437.63,3234,1,"Tul003_04092","S2_03138","CFBP6927_04060","M109cC1478_03367"
"g007264_1_000001","g007264_1","argP","hypothetical protein",60,6,113,1,1,1,0,0,0,0,113,"hypothetical protein(78):HTH-type transcriptional regulator ArgP(35)","NA(78):argP(35)",489,1287,1171.43,3235,1,"Tul003_05055",NA,NA,NA
"g004912_000003","g004912",NA,"hypothetical protein",80,16,113,1,1,1,1,0,1,0,113,"hypothetical protein(114)","NA(114)",519,1083,1073.24,3236,1,"Tul003_01932","S2_01543","CFBP6927_02194","M109cC1478_00478"
"g001583","g001583",NA,"hypothetical protein",50,36,113,1.09,1,2,0,10,0,10,123,"hypothetical protein(123)","NA(123)",126,312,245.8,3239,1,NA,"S2_04707",NA,"M109cC1478_00152"
"g003618","g003618",NA,"hypothetical protein",50,22,113,1,1,1,0,0,0,0,113,"hypothetical protein(113)","NA(113)",213,264,256.88,3241,1,"Tul003_01430","S2_02858",NA,"M109cC1478_02443"
"g001820_000002","g001820","dgoK1","putative 2-dehydro-3-deoxygalactonokinase DgoK1",70,34,112,1,1,1,1,0,1,0,112,"putative 2-dehydro-3-deoxygalactonokinase DgoK1(112):hypothetical protein(1)","dgoK1(112):NA(1)",213,915,904.04,3245,1,NA,NA,"CFBP6927_04103","M109cC1478_02302"
"g004656_000003","g004656","araD","L-2-keto-3-deoxyarabonate dehydratase",80,17,112,1,1,1,0,0,0,0,112,"L-2-keto-3-deoxyarabonate dehydratase(111):4-hydroxy-tetrahydrodipicolinate synthase(1)","araD(111):dapA(1)",906,909,908.95,3245,2,NA,NA,"CFBP6927_04104","M109cC1478_02301"
"g004536_000004","g004536","gci","D-galactarolactone cycloisomerase",90,17,112,1,1,1,0,0,0,0,112,"D-galactarolactone cycloisomerase(112)","gci(112)",1167,1167,1167,3245,3,NA,NA,"CFBP6927_04105","M109cC1478_02300"
"g005965_000004","g005965",NA,"hypothetical protein",90,12,112,1,1,1,1,0,1,0,112,"hypothetical protein(113)","NA(113)",174,1272,1260.66,3245,4,NA,NA,"CFBP6927_04106","M109cC1478_02299"
"g011890_000005","g011890","ycjO","Inner membrane ABC transporter permease protein YcjO",95,5,112,1,1,1,0,0,0,0,112,"Inner membrane ABC transporter permease protein YcjO(112)","ycjO(112)",927,927,927,3245,5,NA,NA,"CFBP6927_04107","M109cC1478_02298"
"g025144_000005","g025144","ycjP","Inner membrane ABC transporter permease protein YcjP",95,2,112,1,1,1,0,0,0,0,112,"Inner membrane ABC transporter permease protein YcjP(112)","ycjP(112)",831,831,831,3245,6,NA,NA,"CFBP6927_04108","M109cC1478_02297"
"g001787_000003","g001787","galE","UDP-glucose 4-epimerase",80,34,112,1,1,1,0,0,0,0,112,"UDP-glucose 4-epimerase(102):ADP-L-glycero-D-manno-heptose-6-epimerase(10)","galE(102):hldD(10)",975,984,983.68,3245,7,NA,NA,"CFBP6927_04110","M109cC1478_02295"
"g005019_000005","g005019",NA,"hypothetical protein",95,13,112,1,1,1,1,0,1,0,112,"hypothetical protein(112):6-deoxy-6-sulfogluconolactonase(1)","NA(113)",390,1683,1663.62,3245,8,NA,NA,"CFBP6927_04111","M109cC1478_02294"
"g003637_000003","g003637","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",80,22,112,1,1,1,0,0,0,0,112,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(104):Gluconate 5-dehydrogenase(8)","fabG(104):gno(8)",762,762,762,3245,9,NA,NA,"CFBP6927_04112","M109cC1478_02293"
"g014262","g014262",NA,"hypothetical protein",50,4,112,1,1,1,5,0,5,0,112,"hypothetical protein(117)","NA(117)",207,918,674.26,3248,1,"Tul003_05298",NA,NA,NA
"g004794_1_000004","g004794_1","galD","4-oxalomesaconate tautomerase",80,9,112,1,1,1,0,0,0,0,112,"4-oxalomesaconate tautomerase(112)","galD(112)",1053,1068,1058.57,3249,1,"Tul003_05045",NA,NA,NA
"g004643_000002","g004643",NA,"hypothetical protein",70,17,112,1,1,1,0,0,0,0,112,"hypothetical protein(112)","NA(112)",153,243,153.8,3250,1,"Tul003_01165","S2_00025","CFBP6927_01415","M109cC1478_04986"
"g005658","g005658",NA,"hypothetical protein",50,13,112,1,1,1,0,0,0,0,112,"hypothetical protein(112)","NA(112)",345,600,536.28,3252,1,"Tul003_04810",NA,NA,NA
"g001001","g001001","bsdB","putative UbiX-like flavin prenyltransferase",50,43,112,1,1,1,0,0,0,0,112,"putative UbiX-like flavin prenyltransferase(109):Flavin prenyltransferase UbiX(3)","bsdB(109):ubiX(3)",507,591,589.12,3258,1,NA,NA,NA,"M109cC1478_00199"
"g009970_000003","g009970",NA,"hypothetical protein",80,6,112,1.04,1,2,0,5,0,5,117,"hypothetical protein(117)","NA(117)",366,1209,1112.21,3260,1,"Tul003_05204",NA,NA,NA
"g000636_2","g000636_2","dmlR","HTH-type transcriptional regulator DmlR",50,22,111,1.81,1,3,0,84,0,90,201,"HTH-type transcriptional regulator DmlR(189):HTH-type transcriptional regulator PgrR(7):hypothetical protein(4):HTH-type transcriptional regulator YofA(1)","dmlR(189):pgrR(7):NA(4):yofA(1)",363,927,878.93,3268,1,NA,NA,NA,"M109cC1478_02272;M109cC1478_02276"
"g011099_000001","g011099",NA,"hypothetical protein",60,5,111,1,1,1,0,0,0,0,111,"hypothetical protein(111)","NA(111)",2022,2046,2023.22,3269,1,"Tul003_05284",NA,NA,NA
"g004247_000003","g004247",NA,"hypothetical protein",80,19,111,1,1,1,0,0,0,0,111,"hypothetical protein(111)","NA(111)",261,270,267.19,3271,1,"Tul003_03654","S2_02524","CFBP6927_03607","M109cC1478_05842"
"g000386_2_000001","g000386_2","hin","hypothetical protein",60,41,111,1.32,1,3,9,33,9,36,147,"hypothetical protein(146):DNA-invertase hin(10)","NA(146):hin(10)",153,1017,714.37,3275,1,NA,NA,NA,"M109cC1478_00250;M109cC1478_03032;M109cC1478_03640"
"g010099","g010099",NA,"hypothetical protein",50,5,111,1,1,1,0,0,0,0,111,"hypothetical protein(111)","NA(111)",570,957,874.89,3276,1,"Tul003_05299",NA,NA,NA
"g004176_000001","g004176",NA,"hypothetical protein",60,19,111,1,1,1,0,0,0,0,111,"hypothetical protein(111)","NA(111)",168,180,178.59,3278,1,"Tul003_02859","S2_03879","CFBP6927_04808",NA
"g001317","g001317",NA,"hypothetical protein",50,38,111,1.05,1,2,2,5,2,5,116,"hypothetical protein(118)","NA(118)",288,6645,4550.62,3279,1,NA,NA,"CFBP6927_04128",NA
"g000269_1_000001","g000269_1",NA,"ISL3 family transposase ISMex24",60,44,111,1.37,1,4,21,31,21,41,152,"ISL3 family transposase ISMex24(94):hypothetical protein(47):ISL3 family transposase ISMex26(32)","NA(173)",210,1647,793.96,3280,1,NA,NA,NA,"M109cC1478_02392"
"g003428","g003428",NA,"hypothetical protein",50,22,110,1.02,1,2,1,2,1,2,112,"hypothetical protein(113)","NA(113)",252,771,717.88,3291,1,"Tul003_04816",NA,NA,NA
"g001777_1_000001","g001777_1",NA,"hypothetical protein",60,33,110,1.11,1,2,0,12,0,12,122,"hypothetical protein(122)","NA(122)",873,966,944.58,3296,1,"Tul003_01048","S2_00152","CFBP6927_01269","M109cC1478_01909"
"g003289","g003289",NA,"Ribonuclease VapC30",50,24,110,1,1,1,0,0,0,0,110,"Ribonuclease VapC30(108):hypothetical protein(2)","NA(110)",219,396,381.65,3300,1,"Tul003_01431","S2_02857",NA,"M109cC1478_02444"
"g005342_1_000001","g005342_1","nicS","HTH-type transcriptional repressor NicS",60,12,109,1,1,1,0,0,0,0,109,"HTH-type transcriptional repressor NicS(45):hypothetical protein(41):HTH-type transcriptional regulator BetI(20):Fatty acid metabolism regulator protein(2):HTH-type transcriptional regulator AcrR(1)","nicS(45):NA(41):betI(20):fadR(2):acrR(1)",615,618,615.08,3305,1,"Tul003_03719","S2_04771","CFBP6927_03672","M109cC1478_05907"
"g001357_000001","g001357",NA,"hypothetical protein",60,35,109,1,1,1,1,0,1,0,109,"hypothetical protein(110)","NA(110)",132,648,574.88,3309,1,"Tul003_00899","S2_00303","CFBP6927_01119","M109cC1478_02141"
"g004220_1_000003","g004220_1",NA,"hypothetical protein",70,18,109,1,1,1,0,0,0,0,109,"hypothetical protein(109)","NA(109)",336,345,344.56,3313,1,"Tul003_03769","S2_03932","CFBP6927_03722","M109cC1478_05957"
"g001666_1_000006","g001666_1",NA,"hypothetical protein",90,19,108,1,1,1,0,0,0,0,108,"hypothetical protein(108)","NA(108)",378,441,437.58,3327,1,"Tul003_03197","S2_01903","CFBP6927_03147","M109cC1478_05452"
"g003948_000001","g003948",NA,"hypothetical protein",60,16,108,1,1,1,1,0,1,0,108,"hypothetical protein(109)","NA(109)",204,489,483.96,3329,1,NA,"S2_01080","CFBP6927_00213","M109cC1478_05278"
"g003598_000001","g003598","dmlR","HTH-type transcriptional regulator DmlR",60,22,108,1.23,1,3,0,22,0,25,133,"HTH-type transcriptional regulator DmlR(133)","dmlR(133)",852,897,872.32,3330,1,"Tul003_04950",NA,NA,NA
"g000910_1_000001","g000910_1",NA,"hypothetical protein",60,35,108,1,1,1,5,0,5,0,108,"hypothetical protein(103):Extracellular serine protease(10)","NA(113)",504,4164,3629.79,3331,1,"Tul003_03174","S2_01879","CFBP6927_03123","M109cC1478_05428"
"g002556_000001","g002556","noc","hypothetical protein",60,28,108,1,1,1,0,0,0,0,108,"hypothetical protein(73):Nucleoid occlusion protein(35)","NA(73):noc(35)",1023,1041,1031.19,3333,1,"Tul003_04752",NA,NA,NA
"g000806_1_000007","g000806_1",NA,"hypothetical protein",80,27,108,1.04,1,2,0,4,0,4,112,"hypothetical protein(112)","NA(112)",186,300,298.85,3337,1,"Tul003_04821",NA,NA,NA
"g005383","g005383",NA,"Solute-binding protein",50,14,107,1,1,1,1,0,1,0,107,"Solute-binding protein(107):hypothetical protein(1)","NA(108)",192,1059,966.56,3339,1,"Tul003_04645","S2_04263","CFBP6927_02924","M109cC1478_03673"
"g005098","g005098",NA,"hypothetical protein",50,15,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",522,615,524.33,3339,2,"Tul003_04646","S2_04262","CFBP6927_02923","M109cC1478_03674"
"g008028_000002","g008028","dctM","C4-dicarboxylate TRAP transporter large permease protein DctM",70,8,107,1,1,1,0,0,0,0,107,"C4-dicarboxylate TRAP transporter large permease protein DctM(107)","dctM(107)",1281,1281,1281,3339,3,"Tul003_04647","S2_04261","CFBP6927_02922","M109cC1478_03675"
"g007947_000003","g007947",NA,"hypothetical protein",80,6,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",1110,1359,1354.18,3340,1,"Tul003_04621","S2_04287","CFBP6927_02948","M109cC1478_03648"
"g003816_000002","g003816",NA,"hypothetical protein",70,21,107,1,1,1,0,0,0,0,107,"hypothetical protein(63):Putative monooxygenase(44)","NA(107)",285,324,304.88,3340,2,"Tul003_04622","S2_04286","CFBP6927_02947","M109cC1478_03649"
"g001884_000002","g001884","garR","2-hydroxy-3-oxopropionate reductase",70,31,107,1,1,1,2,0,2,0,107,"2-hydroxy-3-oxopropionate reductase(108):hypothetical protein(1)","garR(102):glxR(6):NA(1)",255,936,889.02,3340,3,"Tul003_04623","S2_04285","CFBP6927_02946","M109cC1478_03650"
"g005344","g005344",NA,"hypothetical protein",50,14,107,1,1,1,0,0,0,0,107,"hypothetical protein(107)","NA(107)",549,603,552.64,3341,1,"Tul003_04625","S2_04283","CFBP6927_02944","M109cC1478_03652"
"g007344_000002","g007344","siaM","Sialic acid TRAP transporter large permease protein SiaM",70,9,107,1,1,1,1,0,1,0,107,"Sialic acid TRAP transporter large permease protein SiaM(106):Sialic acid TRAP transporter permease protein SiaT(1):C4-dicarboxylate TRAP transporter large permease protein DctM(1)","siaM(106):siaT(1):dctM(1)",261,1281,1269.14,3341,2,"Tul003_04626","S2_04282","CFBP6927_02943","M109cC1478_03653"
"g002620_1_000001","g002620_1","fabG","3-oxoacyl-[acyl-carrier-protein] reductase FabG",60,17,107,1.01,1,2,19,1,19,1,108,"3-oxoacyl-[acyl-carrier-protein] reductase FabG(107):hypothetical protein(20)","fabG(107):NA(20)",249,783,629.22,3347,1,"(Tul003_05024:Tul003_05025)",NA,NA,NA
"g004887_000003","g004887",NA,"hypothetical protein",80,15,106,1,1,1,0,0,0,0,106,"hypothetical protein(106)","NA(106)",123,141,125.97,3353,1,"Tul003_00948","S2_00253",NA,"M109cC1478_02010"
"g004498","g004498","ucpA","hypothetical protein",50,16,106,1.25,1,3,0,24,0,27,133,"hypothetical protein(56):putative oxidoreductase(41):Oxidoreductase UcpA(29):3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase(6):D-beta-hydroxybutyrate dehydrogenase(1)","NA(97):ucpA(29):hcaB(6):bdhA(1)",516,1293,878.93,3354,1,"Tul003_05307;Tul003_05335",NA,NA,NA
"g005655_000002","g005655","yiaO","2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO",70,12,106,1,1,1,1,0,1,0,106,"2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO(77):putative protein(29):hypothetical protein(1)","yiaO(77):NA(30)",429,996,987.03,3357,1,"Tul003_04624","S2_04284","CFBP6927_02945","M109cC1478_03651"
"g005914_000001","g005914","nemA","N-ethylmaleimide reductase",60,12,106,1.1,1,3,0,10,0,11,117,"N-ethylmaleimide reductase(116):hypothetical protein(1)","nemA(116):NA(1)",207,1077,1067.13,3359,1,"Tul003_04949",NA,NA,NA
"g004612_1_000001","g004612_1","bdcA","Cyclic-di-GMP-binding biofilm dispersal mediator protein",60,15,106,1.09,1,3,0,9,0,10,116,"Cyclic-di-GMP-binding biofilm dispersal mediator protein(115):Oxidoreductase UcpA(1)","bdcA(115):ucpA(1)",312,741,732.62,3361,1,NA,NA,NA,"M109cC1478_02283"
"g003894_1_000004","g003894_1",NA,"hypothetical protein",90,11,106,1.08,1,2,0,9,0,9,115,"hypothetical protein(115)","NA(115)",231,948,770.4,3362,1,"Tul003_04744","S2_04169","CFBP6927_02835","M109cC1478_03772"
"g004474_000003","g004474","gabD","Succinate-semialdehyde dehydrogenase [NADP(+)] GabD",80,16,106,1,1,1,11,0,11,0,106,"Succinate-semialdehyde dehydrogenase [NADP(+)] GabD(78):Glutarate-semialdehyde dehydrogenase DavD(27):Putrescine--pyruvate aminotransferase(11):NAD/NADP-dependent betaine aldehyde dehydrogenase(1)","gabD(78):davD(27):spuC(11):betB(1)",1404,2895,1484.05,3363,1,"Tul003_04271","S2_04044","CFBP6927_04251","M109cC1478_01140"
"g000839_1_000027","g000839_1","nimR","HTH-type transcriptional regulator NimR",80,10,106,1.01,1,2,0,1,0,1,107,"HTH-type transcriptional regulator NimR(107)","nimR(107)",600,807,728.66,3367,1,"Tul003_04164","S2_04156",NA,"M109cC1478_02251"
"g003488_000002","g003488","metE","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",70,21,106,1,1,1,1,0,1,0,106,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase(107)","metE(107)",468,2451,2336.55,3368,1,"Tul003_03476","S2_02755","CFBP6927_03430","M109cC1478_05733"
"g014755_000005","g014755",NA,"hypothetical protein",95,3,105,1,1,1,0,0,0,0,105,"hypothetical protein(105)","NA(105)",273,327,301.8,3371,1,"Tul003_05240",NA,NA,NA
"g005209_000002","g005209",NA,"hypothetical protein",70,15,105,1,1,1,0,0,0,0,105,"hypothetical protein(105)","NA(105)",432,435,432.09,3372,1,"Tul003_00992","S2_00208","CFBP6927_01213","M109cC1478_01967"
