"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DSM25558","DSM25559","B203","SBV_31","SBV_32","SBV33","NCPPB1650"
"g002421","g002421",NA,"hypothetical protein",50,29,190,1,1,1,0,0,0,0,190,"hypothetical protein(190)","NA(190)",300,576,479.67,1851,1,"DSM25558_02719","DSM25559_04006","B203_01313","SBV_31_02862","SBV_32_03187","SBV33_03154","NCPPB1650_02571"
"g003297","g003297",NA,"hypothetical protein",50,24,190,1,1,1,0,0,0,0,190,"hypothetical protein(190)","NA(190)",423,435,426.13,1851,2,"DSM25558_02718","DSM25559_04007","B203_01314","SBV_31_02861","SBV_32_03188","SBV33_03155","NCPPB1650_02570"
"g002958_000002","g002958","suhB","hypothetical protein",70,24,190,1.69,1,4,1,117,1,131,321,"hypothetical protein(283):Inositol-1-monophosphatase(37):Fructose-1%2C6-bisphosphatase/inositol-1-monophosphatase(2)","NA(283):suhB(39)",324,828,761.69,1852,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00027;NCPPB1650_00150"
"g003167_1_000003","g003167_1","srlR","Glucitol operon repressor",70,22,190,1.25,1,3,0,36,0,47,237,"Glucitol operon repressor(235):Vitamin B12 import ATP-binding protein BtuD(1):hypothetical protein(1)","srlR(235):NA(1):btuD(1)",342,1419,773.06,1854,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00143"
"g001255","g001255","ald","3-succinoylsemialdehyde-pyridine dehydrogenase",50,39,190,1.66,1,5,18,94,18,126,316,"3-succinoylsemialdehyde-pyridine dehydrogenase(331):hypothetical protein(3)","ald(331):NA(3)",195,1470,1385.01,1855,1,"DSM25558_00499","DSM25559_02967",NA,NA,NA,NA,NA
"g000573_000002","g000573",NA,"hypothetical protein",70,52,189,1.07,1,2,13,14,13,14,203,"hypothetical protein(216)","NA(216)",153,1122,977.76,1856,1,"DSM25558_01617","DSM25559_00373","B203_00307","SBV_31_01014","SBV_32_01014","SBV33_01012","NCPPB1650_00909"
"g000899_1_000001","g000899_1","rffG","dTDP-glucose 4%2C6-dehydratase 2",60,38,189,1.05,1,2,0,10,0,10,199,"dTDP-glucose 4%2C6-dehydratase 2(193):dTDP-glucose 4%2C6-dehydratase(6)","rffG(193):rfbB(6)",519,1068,1054.73,1857,1,NA,"DSM25559_04676","B203_00105","SBV_31_01295","SBV_32_01297","SBV33_01293","NCPPB1650_01513"
"g003626_000001","g003626","ugpQ","Glycerophosphodiester phosphodiesterase%2C cytoplasmic",60,21,189,1.67,1,4,0,113,0,127,316,"Glycerophosphodiester phosphodiesterase%2C cytoplasmic(213):hypothetical protein(103)","ugpQ(213):NA(103)",285,804,634.62,1858,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00028;NCPPB1650_00149"
"g000222_2","g000222_2","potA","Spermidine/putrescine import ATP-binding protein PotA",50,36,188,1.04,1,3,5,7,5,8,196,"Spermidine/putrescine import ATP-binding protein PotA(105):Vitamin B12 import ATP-binding protein BtuD(92):Sulfate/thiosulfate import ATP-binding protein CysA(3):Putative 2-aminoethylphosphonate import ATP-binding protein PhnT(1)","potA(105):btuD(92):cysA(3):phnT(1)",987,1152,1018.6,1859,1,"DSM25558_03425","DSM25559_00975","B203_00242","SBV_31_02666","SBV_32_02273","SBV33_02668","NCPPB1650_01622"
"g000283","g000283",NA,"hypothetical protein",50,66,188,1.16,1,3,0,28,0,31,219,"hypothetical protein(219)","NA(219)",243,411,397.55,1860,1,"DSM25558_04854",NA,NA,NA,NA,NA,"NCPPB1650_00097"
"g000507","g000507",NA,"hypothetical protein",50,55,187,1,1,1,0,0,0,0,187,"hypothetical protein(187)","NA(187)",159,279,260.73,1862,1,"DSM25558_04046","DSM25559_01858","B203_02147","SBV_31_01603","SBV_32_01620","SBV33_01591","NCPPB1650_03298"
"g000735","g000735",NA,"hypothetical protein",50,45,187,1.19,1,4,0,31,0,36,223,"hypothetical protein(223)","NA(223)",222,921,868.33,1863,1,"DSM25558_04860",NA,NA,NA,NA,NA,"NCPPB1650_00101"
"g003543_1_000001","g003543_1",NA,"hypothetical protein",60,18,187,1.01,1,2,0,2,0,2,189,"hypothetical protein(189)","NA(189)",546,987,572.83,1864,1,"DSM25558_00007","DSM25559_01412","B203_03511","SBV_31_03297","SBV_32_03625","SBV33_03593","NCPPB1650_01022"
"g006757_000001","g006757",NA,"Cytochrome P450-pinF1%2C plant-inducible",60,10,187,1.01,1,2,0,1,0,1,188,"Cytochrome P450-pinF1%2C plant-inducible(188)","NA(188)",894,1269,1247.95,1865,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00155"
"g003639_1_000001","g003639_1","quiA","Quinate/shikimate dehydrogenase (quinone)",60,17,186,1.01,1,2,2,1,2,1,187,"Quinate/shikimate dehydrogenase (quinone)(188):hypothetical protein(1)","quiA(188):NA(1)",360,2445,2404.63,1867,1,"DSM25558_00123","DSM25559_05180","B203_04664","SBV_31_02089","SBV_32_02109","SBV33_02079","NCPPB1650_03785"
"g000528_000001","g000528","ydeA","putative protease YdeA",60,54,186,1,1,1,0,0,0,0,186,"putative protease YdeA(185):hypothetical protein(1)","ydeA(185):NA(1)",435,591,565.56,1868,1,"DSM25558_02977","DSM25559_02100","B203_01912","SBV_31_01839","SBV_32_01858","SBV33_01828","NCPPB1650_03534"
"g002233_000002","g002233","puuB","Gamma-glutamylputrescine oxidoreductase",70,30,185,1,1,1,0,0,0,0,185,"Gamma-glutamylputrescine oxidoreductase(185)","puuB(185)",819,1308,1299.47,1871,1,"DSM25558_01267","DSM25559_03519","B203_02534","SBV_31_03847","SBV_32_03879","SBV33_03848","NCPPB1650_00386"
"g004523_000002","g004523","puuA","Gamma-glutamylputrescine synthetase PuuA",70,16,185,1,1,1,1,0,1,0,185,"Gamma-glutamylputrescine synthetase PuuA(186)","puuA(186)",696,1398,1355.85,1871,2,"DSM25558_01266","DSM25559_03520","B203_02535","SBV_31_03848","SBV_32_03880","SBV33_03849","NCPPB1650_00385"
"g006225_000001","g006225","virB1","hypothetical protein",60,11,185,1.01,1,2,0,2,0,2,187,"hypothetical protein(186):Type IV secretion system protein virB1(1)","NA(186):virB1(1)",540,738,728.28,1872,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00001"
"g000152_2","g000152_2","yagT","Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit",50,45,185,1.06,1,3,0,9,0,12,197,"Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit(197)","yagT(197)",468,657,497.45,1873,1,"DSM25558_03745","DSM25559_04797","B203_02767","SBV_31_00068","SBV_32_00068","SBV33_00068","NCPPB1650_04223"
"g004952","g004952",NA,"hypothetical protein",50,16,184,1,1,1,0,0,0,0,184,"hypothetical protein(184)","NA(184)",381,390,381.78,1875,1,"DSM25558_04558","DSM25559_03327","B203_02345","SBV_31_03662","SBV_32_03695","SBV33_03663","NCPPB1650_00572"
"g000715_1_000001","g000715_1",NA,"hypothetical protein",60,48,184,1.42,1,4,0,57,0,77,261,"hypothetical protein(261)","NA(261)",201,336,258.69,1879,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00126"
"g006270_000001","g006270","virE2","Single-strand DNA-binding protein",60,11,184,1.01,1,2,0,2,0,2,186,"Single-strand DNA-binding protein(186)","virE2(186)",849,1671,1648.58,1880,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00021"
"g001951","g001951",NA,"hypothetical protein",50,26,183,1,1,1,1,0,1,0,183,"hypothetical protein(184)","NA(184)",237,1707,1546.39,1883,1,"DSM25558_03882","DSM25559_01744","B203_02258","SBV_31_01458","SBV_32_01474","SBV33_01446","NCPPB1650_00807"
"g002012_1_000001","g002012_1","noc","Nucleoid occlusion protein",60,25,183,1,1,1,0,0,0,0,183,"Nucleoid occlusion protein(183)","noc(183)",1011,1029,1013.84,1886,1,"DSM25558_00580","DSM25559_02779","B203_03318","SBV_31_00613","SBV_32_00612","SBV33_00611","NCPPB1650_04767"
"g002925","g002925","nfrA1","FMN reductase (NADPH)",50,26,183,1,1,1,0,0,0,0,183,"FMN reductase (NADPH)(166):hypothetical protein(16):NADPH-flavin oxidoreductase(1)","nfrA1(166):NA(16):frp(1)",183,861,841.15,1887,1,"DSM25558_03693","DSM25559_02604","B203_03143","SBV_31_00439","SBV_32_00438","SBV33_00438","NCPPB1650_04594"
"g000496_1_000001","g000496_1","pgrR","HTH-type transcriptional regulator PgrR",60,45,183,1.01,1,2,4,2,4,2,185,"HTH-type transcriptional regulator PgrR(185):hypothetical protein(4)","pgrR(185):NA(4)",219,915,868.44,1888,1,"DSM25558_02950","DSM25559_02070","B203_01940","SBV_31_01810","SBV_32_01829","SBV33_01799","NCPPB1650_03505"
"g008362","g008362","virE1","Protein virE1",50,8,182,1.01,1,2,0,1,0,1,183,"Protein virE1(183)","virE1(183)",189,198,192.23,1889,1,NA,NA,NA,NA,NA,NA,"NCPPB1650_00020"
"g003983_1_000001","g003983_1",NA,"hypothetical protein",60,15,182,1.01,1,2,0,2,0,2,184,"hypothetical protein(184)","NA(184)",129,141,137.05,1890,1,"DSM25558_01042","DSM25559_01630","B203_04247","SBV_31_04185","SBV_32_04217","SBV33_04186","NCPPB1650_05069"
"g005476","g005476","yecS","L-cystine transport system permease protein YecS",50,14,182,1,1,1,0,0,0,0,182,"L-cystine transport system permease protein YecS(182)","yecS(182)",690,717,693.45,1892,1,NA,NA,"B203_02745","SBV_31_00046","SBV_32_00046","SBV33_00046","NCPPB1650_04201"
"g001813","g001813",NA,"hypothetical protein",50,34,182,1,1,1,0,0,0,0,182,"hypothetical protein(182)","NA(182)",435,513,437.82,1893,1,"DSM25558_01971","DSM25559_00614","B203_00804","SBV_31_04925","SBV_32_04461","SBV33_04771","NCPPB1650_04045"
"g001028_1_000003","g001028_1",NA,"hypothetical protein",80,35,181,1.09,1,3,0,12,0,16,197,"hypothetical protein(197)","NA(197)",252,390,371.92,1894,1,"DSM25558_05232","DSM25559_04471","B203_04435","SBV_31_04382","SBV_32_04784","SBV33_04381","NCPPB1650_02205"
"g000434_2_000005","g000434_2",NA,"hypothetical protein",70,26,181,1,1,1,0,0,0,0,181,"hypothetical protein(181)","NA(181)",948,957,953.97,1895,1,"DSM25558_03510","DSM25559_01339","B203_03584","SBV_31_03412","SBV_32_03510","SBV33_03478","NCPPB1650_02994"
"g000611_1_000001","g000611_1",NA,"hypothetical protein",60,47,181,1.2,1,3,0,33,0,37,218,"hypothetical protein(218)","NA(218)",195,1101,465.89,1896,1,"DSM25558_04859",NA,NA,NA,NA,NA,"NCPPB1650_00100"
"g004632","g004632",NA,"hypothetical protein",50,17,181,1,1,1,0,0,0,0,181,"hypothetical protein(181)","NA(181)",189,192,191.57,1897,1,"DSM25558_01425","DSM25559_04981","B203_01743","SBV_31_01955","SBV_32_01974","SBV33_01944","NCPPB1650_03650"
"g001577_000002","g001577",NA,"hypothetical protein",70,36,181,1,1,1,0,0,0,0,181,"hypothetical protein(181)","NA(181)",177,192,186.15,1898,1,"DSM25558_02062","DSM25559_00703","B203_00896","SBV_31_05014","SBV_32_04372","SBV33_04682","NCPPB1650_04135"
"g000111_3","g000111_3",NA,"Aspartate aminotransferase",50,48,181,1.34,1,4,2,47,2,61,242,"Aspartate aminotransferase(241):hypothetical protein(3)","NA(244)",318,1242,1152.3,1899,1,"DSM25558_01607",NA,NA,"SBV_31_01320","SBV_32_01349","SBV33_01345","NCPPB1650_01416"
"g000422_000002","g000422",NA,"hypothetical protein",70,57,181,1.19,1,2,0,34,0,34,215,"hypothetical protein(215)","NA(215)",240,396,327.42,1901,1,"DSM25558_02952","DSM25559_02072","B203_01938","SBV_31_01812","SBV_32_01831","SBV33_01801","NCPPB1650_03507"
"g003159_1_000001","g003159_1","araE","Alpha-ketoglutaric semialdehyde dehydrogenase",60,23,181,1.03,1,3,0,4,0,5,186,"Alpha-ketoglutaric semialdehyde dehydrogenase(180):NAD/NADP-dependent betaine aldehyde dehydrogenase(6)","araE(180):betB(6)",1437,2187,1502.61,1902,1,"DSM25558_03433","DSM25559_00982","B203_00249","SBV_31_02673","SBV_32_02266","SBV33_02675","NCPPB1650_01615"
"g001369_000001","g001369",NA,"hypothetical protein",60,37,181,1.21,1,4,0,28,0,38,219,"hypothetical protein(219)","NA(219)",342,558,461.3,1903,1,NA,"DSM25559_00321",NA,NA,NA,NA,NA
"g001018","g001018",NA,"hypothetical protein",50,43,181,1,1,1,0,0,0,0,181,"hypothetical protein(181)","NA(181)",147,897,823.79,1904,1,"DSM25558_02491","DSM25559_01180","B203_03742","SBV_31_03571","SBV_32_03351","SBV33_03318","NCPPB1650_03152"
"g004981","g004981","gsiB","Glutathione-binding protein GsiB",50,15,180,1,1,1,0,0,0,0,180,"Glutathione-binding protein GsiB(93):Periplasmic murein peptide-binding protein(86):Heme-binding protein A(1)","gsiB(93):mppA(86):hbpA(1)",1554,1566,1561.38,1905,1,"DSM25558_05218","DSM25559_04492","B203_04457","SBV_31_04396","SBV_32_04799","SBV33_04396","NCPPB1650_02219"
"g004806_1_000005","g004806_1","dppB","Dipeptide transport system permease protein DppB",70,10,180,1,1,1,0,0,0,0,180,"Dipeptide transport system permease protein DppB(168):Glutathione transport system permease protein GsiC(12)","dppB(168):gsiC(12)",966,969,967.43,1905,2,"DSM25558_05219","DSM25559_04491","B203_04456","SBV_31_04395","SBV_32_04798","SBV33_04395","NCPPB1650_02218"
"g003739_1_000001","g003739_1","dppC","Dipeptide transport system permease protein DppC",60,15,180,1,1,1,0,0,0,0,180,"Dipeptide transport system permease protein DppC(164):Oligopeptide transport system permease protein OppC(10):putative D%2CD-dipeptide transport system permease protein DdpC(6)","dppC(164):oppC(10):ddpC(6)",948,960,954.35,1905,3,"DSM25558_05220","DSM25559_04490","B203_04455","SBV_31_04394","SBV_32_04797","SBV33_04394","NCPPB1650_02217"
"g002833","g002833","atzC","N-isopropylammelide isopropyl amidohydrolase",50,24,180,1,1,1,0,0,0,0,180,"N-isopropylammelide isopropyl amidohydrolase(179):hypothetical protein(1)","atzC(179):NA(1)",1194,1302,1194.6,1905,4,"DSM25558_05221","DSM25559_04489","B203_04454","SBV_31_04393","SBV_32_04796","SBV33_04393","NCPPB1650_02216"
"g001519","g001519",NA,"8-oxoguanine deaminase",50,36,180,1,1,1,0,0,0,0,180,"8-oxoguanine deaminase(180)","NA(180)",1440,1506,1488.47,1905,5,"DSM25558_05222","DSM25559_04488","B203_04453","SBV_31_04392","SBV_32_04795","SBV33_04392","NCPPB1650_02215"
"g003395_000002","g003395","cysP","Thiosulfate-binding protein",70,23,180,1,1,1,0,0,0,0,180,"Thiosulfate-binding protein(180)","cysP(180)",984,1020,987.13,1906,1,"DSM25558_03438","DSM25559_00987","B203_00254","SBV_31_02678","SBV_32_02261","SBV33_02680","NCPPB1650_01610"
"g004192_000003","g004192","cysT","Sulfate transport system permease protein CysT",80,19,180,1,1,1,0,0,0,0,180,"Sulfate transport system permease protein CysT(180)","cysT(180)",792,843,832.25,1906,2,"DSM25558_03437","DSM25559_00986","B203_00253","SBV_31_02677","SBV_32_02262","SBV33_02679","NCPPB1650_01611"
"g000374_2_000003","g000374_2","cysW","Sulfate transport system permease protein CysW",70,30,180,1,1,1,0,0,0,0,180,"Sulfate transport system permease protein CysW(180)","cysW(180)",879,894,887.72,1906,3,"DSM25558_03436","DSM25559_00985","B203_00252","SBV_31_02676","SBV_32_02263","SBV33_02678","NCPPB1650_01612"
"g002646","g002646",NA,"hypothetical protein",50,27,180,1,1,1,0,0,0,0,180,"hypothetical protein(180)","NA(180)",1830,1896,1877.87,1907,1,"DSM25558_02492","DSM25559_01181","B203_03741","SBV_31_03570","SBV_32_03352","SBV33_03319","NCPPB1650_03151"
"g003252_000001","g003252","gshB","Glutathione synthetase",60,24,180,1,1,1,1,0,1,0,180,"Glutathione synthetase(180):hypothetical protein(1)","gshB(180):NA(1)",153,1047,1041.23,1907,2,"DSM25558_02493","DSM25559_01182","B203_03740","SBV_31_03569","SBV_32_03353","SBV33_03320","NCPPB1650_03150"
"g002128","g002128","purR","HTH-type transcriptional repressor PurR",50,31,180,1,1,1,1,0,1,0,180,"HTH-type transcriptional repressor PurR(98):HTH-type transcriptional repressor CytR(45):HTH-type transcriptional regulator DegA(38)","purR(98):cytR(45):degA(38)",432,1083,1056.23,1908,1,"DSM25558_03430","DSM25559_00979","B203_00246","SBV_31_02670","SBV_32_02269","SBV33_02672","NCPPB1650_01618"
"g001421_000002","g001421",NA,"hypothetical protein",70,37,180,1.02,1,3,0,2,0,3,183,"hypothetical protein(183)","NA(183)",1320,1407,1371.89,1909,1,"DSM25558_02042","DSM25559_00683","B203_00874","SBV_31_04994","SBV_32_04392","SBV33_04702","NCPPB1650_04115"
"g000303_000001","g000303",NA,"putative protein",60,64,180,1.01,1,2,0,1,0,1,181,"putative protein(167):hypothetical protein(14)","NA(181)",165,684,366.31,1910,1,"DSM25558_00263","DSM25559_04880",NA,"SBV_31_02053","SBV_32_02073","SBV33_02043","NCPPB1650_03749"
"g000665_000002","g000665",NA,"hypothetical protein",70,50,180,1,1,1,0,0,0,0,180,"hypothetical protein(180)","NA(180)",1725,1824,1735.18,1911,1,"DSM25558_03750","DSM25559_04802","B203_02772","SBV_31_00073","SBV_32_00073","SBV33_00073","NCPPB1650_04228"
"g002275","g002275",NA,"hypothetical protein",50,30,180,1.07,1,2,0,13,0,13,193,"hypothetical protein(193)","NA(193)",612,663,626.36,1912,1,"DSM25558_01624","DSM25559_00380","B203_00314;B203_04563","SBV_31_01021","SBV_32_01021","SBV33_01019","NCPPB1650_00902"
"g001539","g001539",NA,"hypothetical protein",50,36,180,1,1,1,0,0,0,0,180,"hypothetical protein(180)","NA(180)",456,588,504.55,1913,1,"DSM25558_02058","DSM25559_00699","B203_00890","SBV_31_05010","SBV_32_04376","SBV33_04686","NCPPB1650_04131"
"g002345","g002345","yknY","putative ABC transporter ATP-binding protein YknY",50,29,180,1,1,1,0,0,0,0,180,"putative ABC transporter ATP-binding protein YknY(179):Macrolide export ATP-binding/permease protein MacB(1)","yknY(179):macB(1)",540,2097,726.8,1914,1,"DSM25558_02424","DSM25559_03886","B203_01203","SBV_31_02968","SBV_32_03081","SBV33_03048","NCPPB1650_02677"
"g000064_2","g000064_2","ttuD","Putative hydroxypyruvate reductase",50,49,180,1.03,1,2,3,6,3,6,186,"Putative hydroxypyruvate reductase(188):hypothetical protein(1)","ttuD(188):NA(1)",213,1362,1293.33,1915,1,"DSM25558_02350","DSM25559_03814","B203_01135","SBV_31_03039","SBV_32_03010","SBV33_02977","NCPPB1650_02748"
"g005311_000003","g005311","mfpsA","Mannosylfructose-phosphate synthase",80,14,179,1,1,1,0,0,0,0,179,"Mannosylfructose-phosphate synthase(179)","mfpsA(179)",1044,1374,1343.3,1917,1,"DSM25558_04036","DSM25559_01848","B203_02156","SBV_31_01594","SBV_32_01610","SBV33_01582","NCPPB1650_03288"
"g000909","g000909","mfppA","Mannosylfructose-phosphate phosphatase",50,45,179,1,1,1,0,0,0,0,179,"Mannosylfructose-phosphate phosphatase(179)","mfppA(179)",555,786,761.83,1917,2,"DSM25558_04035","DSM25559_01847","B203_02157","SBV_31_01593","SBV_32_01609","SBV33_01581","NCPPB1650_03287"
"g002452_000003","g002452","glnH","Glutamine-binding periplasmic protein",80,29,179,1,1,1,0,0,0,0,179,"Glutamine-binding periplasmic protein(99):L-cystine-binding protein FliY(53):L-cystine-binding protein TcyA(26):hypothetical protein(1)","glnH(99):fliY(53):tcyA(26):NA(1)",471,918,796.36,1918,1,"DSM25558_01032","DSM25559_01619","B203_04257","SBV_31_04173","SBV_32_04205","SBV33_04174","NCPPB1650_05081"
"g001622_000001","g001622","yxeN","putative amino-acid permease protein YxeN",60,35,179,1,1,1,0,0,0,0,179,"putative amino-acid permease protein YxeN(171):hypothetical protein(6):Glutamine transport system permease protein GlnP(2)","yxeN(171):NA(6):glnP(2)",756,879,824.03,1918,2,"DSM25558_01031","DSM25559_01618","B203_04258","SBV_31_04172","SBV_32_04204","SBV33_04173","NCPPB1650_05082"
"g001959_000001","g001959",NA,"hypothetical protein",60,32,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",1575,1704,1661.93,1919,1,"DSM25558_04019","DSM25559_01830","B203_02173","SBV_31_01577","SBV_32_01593","SBV33_01565","NCPPB1650_03271"
"g001487_000001","g001487",NA,"hypothetical protein",60,37,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",354,384,369.27,1920,1,"DSM25558_01114","DSM25559_03673","B203_02687","SBV_31_04003","SBV_32_04035","SBV33_04004","NCPPB1650_00230"
"g003006_000001","g003006",NA,"hypothetical protein",60,25,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",1704,1833,1718.2,1921,1,"DSM25558_03183","DSM25559_02170","B203_01843","SBV_31_01904","SBV_32_01923","SBV33_01893","NCPPB1650_03599"
"g003345","g003345","ydhC","Inner membrane transport protein YdhC",50,22,179,1,1,1,1,0,1,0,179,"Inner membrane transport protein YdhC(172):Bicyclomycin resistance protein(7):hypothetical protein(1)","ydhC(172):bcr(7):NA(1)",156,1230,1197.12,1922,1,"DSM25558_02229","DSM25559_03699","B203_01022","SBV_31_03154","SBV_32_02895","SBV33_02862","NCPPB1650_02863"
"g002292_2","g002292_2",NA,"hypothetical protein",50,12,179,1.03,1,2,0,5,0,5,184,"hypothetical protein(184)","NA(184)",897,915,905.49,1923,1,"DSM25558_00324","DSM25559_03126","B203_04838",NA,NA,NA,NA
"g003067","g003067",NA,"hypothetical protein",50,25,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",1017,1098,1018.56,1924,1,"DSM25558_02553","DSM25559_01242","B203_03680","SBV_31_03508","SBV_32_03413","SBV33_03381","NCPPB1650_03090"
"g003032","g003032","mdtA","Multidrug resistance protein MdtA",50,25,179,1,1,1,0,0,0,0,179,"Multidrug resistance protein MdtA(175):Macrolide export protein MacA(3):hypothetical protein(1)","mdtA(175):macA(3):NA(1)",1278,1320,1299.27,1925,1,"DSM25558_02423","DSM25559_03885","B203_01202","SBV_31_02969","SBV_32_03080","SBV33_03047","NCPPB1650_02678"
"g001603_000001","g001603",NA,"hypothetical protein",60,35,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",567,801,785.65,1926,1,"DSM25558_02928","DSM25559_02049","B203_01961","SBV_31_01789","SBV_32_01808","SBV33_01778","NCPPB1650_03484"
"g003065_000002","g003065","futA1","Iron uptake protein A1",70,21,179,1,1,1,0,0,0,0,179,"Iron uptake protein A1(179)","futA1(179)",1038,1101,1050.27,1927,1,"DSM25558_01275","DSM25559_03511","B203_02526","SBV_31_03839","SBV_32_03871","SBV33_03840","NCPPB1650_00394"
"g003141_000001","g003141",NA,"hypothetical protein",60,25,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",423,423,423,1928,1,"DSM25558_05097","DSM25559_00561","B203_00752","SBV_31_04872","SBV_32_04514","SBV33_04824","NCPPB1650_03992"
"g004305_000002","g004305","trkA","Trk system potassium uptake protein TrkA",70,18,179,1,1,1,0,0,0,0,179,"Trk system potassium uptake protein TrkA(179)","trkA(179)",1377,1377,1377,1929,1,"DSM25558_02046","DSM25559_00687","B203_00878","SBV_31_04998","SBV_32_04388","SBV33_04698","NCPPB1650_04119"
"g000963","g000963",NA,"hypothetical protein",50,44,179,1,1,1,0,0,0,0,179,"hypothetical protein(179)","NA(179)",363,840,759.39,1930,1,"DSM25558_00104","DSM25559_05160","B203_04683","SBV_31_02107","SBV_32_02127","SBV33_02097","NCPPB1650_03803"
