"allele_name","gene_family","consensus_gene_name","consensus_product","threshold","alleles_at_maximum_threshold","number_genomes","average_dose","min_dose","max_dose","genomes_containing_fissions","genomes_containing_duplications","number_fission_loci","number_duplicated_loci","no_loci","products","gene_names","min_length.bp.","max_length.bp.","average_length.bp.","cluster","cluster_order","DE0009","KCJK1736"
"g001294_1_000007","g001294_1","hisQ","Histidine transport system permease protein HisQ",80,28,210,1,1,1,1,0,1,0,210,"Histidine transport system permease protein HisQ(210):Octopine transport system permease protein OccQ(1)","hisQ(210):occQ(1)",204,726,719.72,1742,1,"DE0009_03120","KCJK1736_02084"
"g002604_1_000006","g002604_1","occM","Octopine transport system permease protein OccM",80,24,210,1.01,1,2,0,2,0,2,212,"Octopine transport system permease protein OccM(211):hypothetical protein(1)","occM(211):NA(1)",324,696,687.03,1742,2,"DE0009_03121","KCJK1736_02085"
"g000524_000001","g000524","hipO","Hippurate hydrolase",60,51,210,1,1,1,0,0,0,0,210,"Hippurate hydrolase(167):N-acetyldiaminopimelate deacetylase(34):putative hydrolase YxeP(6):hypothetical protein(3)","hipO(167):NA(25):ykuR(12):yxeP(6)",177,1164,1123.16,1743,1,"DE0009_03624","KCJK1736_03195"
"g003680_000001","g003680","ycaD","putative MFS-type transporter YcaD",60,20,210,1,1,1,0,0,0,0,210,"putative MFS-type transporter YcaD(210)","ycaD(210)",1236,1410,1273.96,1744,1,"DE0009_01194","KCJK1736_04637"
"g000054_000001","g000054","ligD","Multifunctional non-homologous end joining protein LigD",60,110,210,1.52,1,4,8,90,8,110,320,"Multifunctional non-homologous end joining protein LigD(294):hypothetical protein(21):Multifunctional non-homologous end joining DNA repair protein LigD(9):DNA ligase(5)","ligD(303):NA(21):lig(5)",156,1194,906.45,1746,1,"DE0009_02274","KCJK1736_01103;KCJK1736_02925"
"g004538_1_000002","g004538_1","proP","Proline/betaine transporter",70,13,209,1,1,1,2,0,2,0,209,"Proline/betaine transporter(207):hypothetical protein(3):Ectoine/proline transporter ProP(1)","proP(208):NA(3)",276,1347,1315.92,1747,1,"DE0009_03338","KCJK1736_03818"
"g001356_1_000003","g001356_1","dmlR","HTH-type transcriptional regulator DmlR",70,23,209,1.16,1,3,2,33,2,34,243,"HTH-type transcriptional regulator DmlR(241):hypothetical protein(2):HTH-type transcriptional regulator HdfR(1):HTH-type transcriptional regulator DsdC(1)","dmlR(241):NA(2):hdfR(1):dsdC(1)",192,921,890.82,1748,1,"DE0009_04362","KCJK1736_00821;KCJK1736_01325"
"g004054_000002","g004054","btuD","Putative multidrug export ATP-binding/permease protein",70,19,209,1,1,1,0,0,0,0,209,"Putative multidrug export ATP-binding/permease protein(156):Vitamin B12 import ATP-binding protein BtuD(53)","NA(156):btuD(53)",1851,1860,1853.14,1749,1,"DE0009_03254","KCJK1736_03902"
"g002530","g002530","mdtA","Multidrug resistance protein MdtA",50,28,209,1,1,1,0,0,0,0,209,"Multidrug resistance protein MdtA(209)","mdtA(209)",1275,1332,1288.72,1750,1,"DE0009_03656","KCJK1736_03168"
"g000175_000001","g000175","mepS","hypothetical protein",60,72,209,1,1,1,0,0,0,0,209,"hypothetical protein(200):Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase(9)","NA(200):mepS(9)",333,1317,437.9,1751,1,"DE0009_01373","KCJK1736_04204"
"g001000","g001000",NA,"hypothetical protein",50,43,209,1.06,1,2,0,12,0,12,221,"hypothetical protein(221)","NA(221)",576,591,584.12,1752,1,"DE0009_00338",NA
"g001852","g001852",NA,"hypothetical protein",50,33,209,1,1,1,0,0,0,0,209,"hypothetical protein(209)","NA(209)",948,1314,1208.35,1753,1,"DE0009_03191","KCJK1736_03966"
"g001301","g001301","ssuA","Putative aliphatic sulfonates-binding protein",50,39,208,1,1,1,0,0,0,0,208,"Putative aliphatic sulfonates-binding protein(146):hypothetical protein(62)","ssuA(146):NA(62)",771,879,856.79,1754,1,"DE0009_03667","KCJK1736_03157"
"g006333_000003","g006333","ssuD","Alkanesulfonate monooxygenase",80,11,208,1,1,1,0,0,0,0,208,"Alkanesulfonate monooxygenase(208)","ssuD(208)",1128,1134,1130.47,1754,2,"DE0009_03668","KCJK1736_03156"
"g000337_000001","g000337","dinB","DNA polymerase IV",60,61,208,1.08,1,3,2,16,3,17,225,"DNA polymerase IV(225):DNA polymerase IV 1(2):hypothetical protein(1)","dinB(225):dinB1(2):NA(1)",177,1164,1024.96,1755,1,NA,"KCJK1736_01292"
"g004100","g004100","kgtP","Alpha-ketoglutarate permease",50,18,208,1.05,1,2,0,10,0,10,218,"Alpha-ketoglutarate permease(218)","kgtP(218)",1083,1338,1315.79,1756,1,"DE0009_04322","KCJK1736_00861"
"g001794_1_000001","g001794_1","bigR","Biofilm growth-associated repressor",60,30,208,1.02,1,2,0,4,0,4,212,"Biofilm growth-associated repressor(212)","bigR(212)",333,357,351.28,1757,1,"DE0009_02616","KCJK1736_03664"
"g004479_000001","g004479","lmrA","Multidrug resistance ABC transporter ATP-binding and permease protein",60,17,208,1,1,1,0,0,0,0,208,"Multidrug resistance ABC transporter ATP-binding and permease protein(115):Lipid A export ATP-binding/permease protein MsbA(93)","lmrA(115):msbA(93)",1800,1938,1802.93,1758,1,"DE0009_02678","KCJK1736_03551"
"g002434_1_000006","g002434_1","hisJ","Histidine-binding periplasmic protein",80,20,207,1,1,1,0,0,0,0,207,"Histidine-binding periplasmic protein(127):Lysine/arginine/ornithine-binding periplasmic protein(80)","hisJ(127):argT(80)",771,777,771.83,1760,1,"DE0009_03119","KCJK1736_02083"
"g002819_1_000001","g002819_1","wcaJ","UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase",60,25,207,1,1,1,0,0,0,0,207,"UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase(205):hypothetical protein(2)","wcaJ(204):NA(2):gumD(1)",360,753,714.81,1761,1,"DE0009_02226","KCJK1736_02240"
"g002922_1_000001","g002922_1","fixK","hypothetical protein",60,23,207,1,1,2,0,1,0,1,208,"hypothetical protein(162):Nitrogen fixation regulation protein FixK(39):Transcriptional activatory protein AadR(4):Anaerobic regulatory protein(3)","NA(162):fixK(39):aadR(4):fnr(3)",195,840,759.14,1764,1,"DE0009_03091","KCJK1736_02056"
"g000105","g000105",NA,"hypothetical protein",50,83,206,1,1,1,0,0,0,0,206,"hypothetical protein(206)","NA(206)",519,897,882.87,1765,1,"DE0009_01374","KCJK1736_04203"
"g000206","g000206",NA,"hypothetical protein",50,69,206,1,1,1,0,0,0,0,206,"hypothetical protein(206)","NA(206)",1095,1137,1114.21,1766,1,"DE0009_03773","KCJK1736_03051"
"g004120_000001","g004120",NA,"hypothetical protein",60,19,205,1,1,2,0,1,0,1,206,"hypothetical protein(206)","NA(206)",540,759,544.76,1767,1,"DE0009_02541","KCJK1736_02796"
"g005272_000002","g005272","dctM","C4-dicarboxylate TRAP transporter large permease protein DctM",70,14,205,1,1,2,1,1,1,1,206,"C4-dicarboxylate TRAP transporter large permease protein DctM(206):hypothetical protein(1)","dctM(206):NA(1)",141,1527,1480.72,1767,2,"DE0009_02542","KCJK1736_02795"
"g001592","g001592",NA,"hypothetical protein",50,36,205,1,1,1,0,0,0,0,205,"hypothetical protein(205)","NA(205)",264,402,351.13,1768,1,"DE0009_00355","KCJK1736_00064"
"g000534_1_000001","g000534_1","yagS","Putative xanthine dehydrogenase YagS FAD-binding subunit",60,37,205,1.06,1,2,4,13,4,13,218,"Putative xanthine dehydrogenase YagS FAD-binding subunit(222)","yagS(222)",951,981,952.22,1771,1,"(DE0009_04725:DE0009_04737)","KCJK1736_01801;KCJK1736_01813"
"g000152_1_000005","g000152_1","yagT","Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit",70,31,204,1.07,1,2,0,14,0,14,218,"Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit(218)","yagT(218)",519,759,615.07,1774,2,"DE0009_04724;DE0009_04738","KCJK1736_01800;KCJK1736_01814"
"g000520","g000520","glmU","Bifunctional protein GlmU",50,54,204,1.04,1,2,0,8,0,8,212,"Bifunctional protein GlmU(163):Nicotine blue oxidoreductase(27):Purine catabolism protein PucB(13):hypothetical protein(8):Molybdenum cofactor cytidylyltransferase(1)","glmU(163):nboR(27):pucB(13):NA(8):mocA(1)",174,1662,1082.48,1775,1,"DE0009_00028;DE0009_04839","KCJK1736_01372"
"g000473","g000473",NA,"hypothetical protein",50,54,204,1.02,1,2,3,4,3,4,208,"hypothetical protein(211)","NA(211)",405,438,409.39,1776,1,"DE0009_02617","KCJK1736_03663"
"g005569_000002","g005569","aldH","Alpha-ketoglutaric semialdehyde dehydrogenase",70,11,204,1.01,1,2,3,3,3,3,207,"Alpha-ketoglutaric semialdehyde dehydrogenase(206):NADP-dependent fatty aldehyde dehydrogenase(4)","NA(206):aldH(4)",426,1599,1488.2,1777,1,"DE0009_03671","KCJK1736_03153"
"g000576","g000576",NA,"hypothetical protein",50,53,204,1.1,1,3,4,20,4,21,225,"hypothetical protein(229)","NA(229)",168,519,381,1778,1,"DE0009_04567",NA
"g000159_2_000001","g000159_2","dkgB","2%2C5-diketo-D-gluconic acid reductase B",60,35,204,1,1,2,1,1,1,1,205,"2%2C5-diketo-D-gluconic acid reductase B(205):Glyoxal reductase(1)","dkgB(205):yvgN(1)",273,846,823.24,1779,1,"DE0009_01498","KCJK1736_04080"
"g000555_1_000001","g000555_1","yheS","putative ABC transporter ATP-binding protein YheS",60,49,203,1.01,1,2,2,3,2,3,206,"putative ABC transporter ATP-binding protein YheS(178):putative ABC transporter ATP-binding protein YbiT(24):Energy-dependent translational throttle protein EttA(2):Vitamin B12 import ATP-binding protein BtuD(2):hypothetical protein(1):ABC transporter ATP-binding protein uup(1)","yheS(178):ybiT(24):ettA(2):btuD(2):NA(1):uup(1)",237,1704,1583.32,1780,1,"DE0009_04442","KCJK1736_04999"
"g002475","g002475","fmt","Methionyl-tRNA formyltransferase",50,29,203,1,1,1,0,0,0,0,203,"Methionyl-tRNA formyltransferase(190):Phosphoribosylglycinamide formyltransferase(10):hypothetical protein(3)","fmt(190):purN(10):NA(3)",672,810,784.06,1782,1,"DE0009_00571","KCJK1736_00247"
"g005465_1_000005","g005465_1","gno","Gluconate 5-dehydrogenase",80,13,202,1,1,2,0,1,0,1,203,"Gluconate 5-dehydrogenase(203)","gno(203)",789,789,789,1784,1,"DE0009_04848","KCJK1736_01381"
"g003855_000001","g003855","rbsA","Ribose import ATP-binding protein RbsA",60,19,202,1,1,1,1,0,1,0,202,"Ribose import ATP-binding protein RbsA(202):Fructose import ATP-binding protein FrcA(1)","rbsA(202):frcA(1)",447,1494,1471.95,1784,2,"DE0009_04849","KCJK1736_01382"
"g006016_000001","g006016","rbsB","Ribose import binding protein RbsB",60,12,202,1,1,1,0,0,0,0,202,"Ribose import binding protein RbsB(202)","rbsB(202)",927,1053,930.52,1784,3,"DE0009_04850","KCJK1736_01383"
"g005073_000002","g005073","rbsC","Ribose import permease protein RbsC",70,15,202,1,1,1,0,0,0,0,202,"Ribose import permease protein RbsC(202)","rbsC(202)",975,984,981,1784,4,"DE0009_04851","KCJK1736_01384"
"g003415_000003","g003415","tktB","Transketolase 2",80,20,202,1,1,2,2,1,2,1,203,"Transketolase 2(180):Ferredoxin fas2(16):1-deoxy-D-xylulose-5-phosphate synthase(6):hypothetical protein(2):Transketolase 1(1)","tktB(179):fas2(16):dxs(6):NA(2):tktA(1):cbbT(1)",201,924,805.08,1784,5,"DE0009_04852","KCJK1736_01385"
"g004140_000003","g004140","dxs","1-deoxy-D-xylulose-5-phosphate synthase",80,19,202,1,1,2,0,1,0,1,203,"1-deoxy-D-xylulose-5-phosphate synthase(203)","dxs(203)",957,969,957.12,1784,6,"DE0009_04853","KCJK1736_01386"
"g001247_000002","g001247","glpK","Glycerol kinase",70,39,202,1,1,2,0,1,0,1,203,"Glycerol kinase(203)","glpK(203)",1467,1554,1469.79,1784,7,"DE0009_04854","KCJK1736_01387"
"g004810_000002","g004810","deoR","Deoxyribonucleoside regulator",70,15,202,1,1,2,1,1,1,1,203,"Deoxyribonucleoside regulator(203):hypothetical protein(1)","deoR(203):NA(1)",315,963,952.96,1784,8,"DE0009_04855","KCJK1736_01388"
"g004503_000002","g004503","cat1","Succinyl-CoA:coenzyme A transferase",70,12,202,1,1,1,2,0,2,0,202,"Succinyl-CoA:coenzyme A transferase(204)","cat1(204)",399,1497,1480.94,1786,1,"DE0009_01952","KCJK1736_02517"
"g001371_1_000001","g001371_1","budC","Diacetyl reductase [(S)-acetoin forming]",60,31,202,1.34,1,2,1,68,1,68,270,"Diacetyl reductase [(S)-acetoin forming](96):L-2%2C3-butanediol dehydrogenase(94):Dihydroanticapsin 7-dehydrogenase(63):3-oxoacyl-[acyl-carrier-protein] reductase FabG(13):putative oxidoreductase(2):hypothetical protein(2):3-oxoacyl-[acyl-carrier-protein] reductase FabG1(1)","budC(190):bacC(63):fabG(13):NA(2):fabG2(2):fabG1(1)",177,795,776.48,1788,1,"DE0009_04856","KCJK1736_01389"
"g001194","g001194","pgrR","HTH-type transcriptional regulator PgrR",50,35,202,1.51,1,4,3,87,3,103,305,"HTH-type transcriptional regulator PgrR(228):HTH-type transcriptional regulator DmlR(80)","pgrR(228):dmlR(80)",315,951,884.95,1790,1,"DE0009_04741","KCJK1736_01797"
"g000515","g000515","pytH","hypothetical protein",50,51,201,1.15,1,2,1,31,1,31,232,"hypothetical protein(164):Pyrethroid hydrolase(69)","NA(164):pytH(69)",255,822,747.63,1793,1,"DE0009_00327;DE0009_04496","KCJK1736_05053"
"g004553","g004553",NA,"hypothetical protein",50,17,201,1,1,2,0,1,0,1,202,"hypothetical protein(202)","NA(202)",315,603,323.6,1794,1,"DE0009_03761","KCJK1736_03063"
"g003654","g003654","rbsA","Ribose import ATP-binding protein RbsA",50,20,200,1,1,1,0,0,0,0,200,"Ribose import ATP-binding protein RbsA(123):Galactose/methyl galactoside import ATP-binding protein MglA(77)","rbsA(123):mglA(77)",1491,1590,1504.76,1797,1,"DE0009_04453","KCJK1736_05010"
"g001900_000001","g001900","dps1","DNA protection during starvation protein 1",60,33,199,1.29,1,3,3,57,3,58,257,"DNA protection during starvation protein 1(78):Antigen TpF1(62):DNA protection during starvation protein(56):Metalloregulation DNA-binding stress protein(56):hypothetical protein(8)","dps1(78):tpf1(62):dps(56):mrgA(56):NA(8)",165,627,505.64,1799,1,"DE0009_04485;DE0009_04719","KCJK1736_01819;KCJK1736_05043"
"g001126","g001126",NA,"hypothetical protein",50,41,199,1,1,1,0,0,0,0,199,"hypothetical protein(199)","NA(199)",510,546,524.92,1800,1,"DE0009_02196","KCJK1736_02270"
"g003591","g003591","yybR","putative HTH-type transcriptional regulator YybR",50,21,199,1.01,1,2,0,2,0,2,201,"putative HTH-type transcriptional regulator YybR(190):hypothetical protein(7):HTH-type transcriptional activator HxlR(3):putative HTH-type transcriptional regulator YtcD(1)","yybR(190):NA(7):hxlR(3):ytcD(1)",153,429,377.01,1802,1,"DE0009_03483","KCJK1736_00040"
"g001975_000001","g001975",NA,"putative MFS-type transporter",60,31,199,1,1,1,7,0,7,0,199,"putative MFS-type transporter(197):hypothetical protein(9)","NA(206)",183,1341,1227.55,1804,1,"DE0009_00909","KCJK1736_00514"
"g001594_1_000005","g001594_1","parD4","Antitoxin ParD4",70,27,198,1.02,1,2,0,3,0,3,201,"Antitoxin ParD4(200):hypothetical protein(1)","parD4(200):NA(1)",225,381,253.36,1809,1,"DE0009_01569",NA
"g004029_000001","g004029","rgtE","Dodecaprenyl-phosphate galacturonate synthase",60,19,198,1,1,1,0,0,0,0,198,"Dodecaprenyl-phosphate galacturonate synthase(179):Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase(19)","rgtE(179):arnC(19)",717,768,753.79,1811,1,"DE0009_03274","KCJK1736_03882"
"g000945","g000945","rhtB","Homoserine/homoserine lactone efflux protein",50,43,198,1.02,1,2,1,3,1,3,201,"Homoserine/homoserine lactone efflux protein(192):hypothetical protein(10)","rhtB(192):NA(10)",177,771,615.19,1812,1,"DE0009_01499","KCJK1736_04079"
"g003355_000003","g003355","ftsP","hypothetical protein",80,21,197,1.08,1,3,1,12,1,15,212,"hypothetical protein(203):Cell division protein FtsP(10)","NA(203):ftsP(10)",348,1359,1339.49,1815,1,"DE0009_04340","KCJK1736_00843"
"g003035_1_000007","g003035_1","nepI","Purine ribonucleoside efflux pump NepI",80,22,197,1.05,1,3,0,8,0,9,206,"Purine ribonucleoside efflux pump NepI(199):hypothetical protein(7)","nepI(199):NA(7)",150,1209,1164.28,1816,1,"DE0009_04508","KCJK1736_05066"
"g000767_000001","g000767",NA,"hypothetical protein",60,47,197,1.12,1,4,0,16,0,23,220,"hypothetical protein(220)","NA(220)",246,291,284.63,1818,1,"DE0009_04342","KCJK1736_00841"
"g002218","g002218","sasA","Adaptive-response sensory-kinase SasA",50,27,196,1,1,1,1,0,1,0,196,"Adaptive-response sensory-kinase SasA(195):hypothetical protein(1):Sensor protein EvgS(1)","sasA(195):evgS(1):NA(1)",261,1548,1457.73,1819,1,"DE0009_02442","KCJK1736_00649"
"g004934_000003","g004934","rcp1","Response regulator rcp1",80,16,196,1,1,1,0,0,0,0,196,"Response regulator rcp1(196)","rcp1(196)",438,447,438.05,1819,2,"DE0009_02441","KCJK1736_00650"
"g000704_1_000001","g000704_1","srpA","Solvent efflux pump periplasmic linker SrpA",60,18,196,1,1,1,0,0,0,0,196,"Solvent efflux pump periplasmic linker SrpA(84):Multidrug resistance protein MdtE(61):Multidrug efflux pump subunit AcrA(49):Toluene efflux pump periplasmic linker protein TtgG(1):Multidrug resistance protein MexA(1)","srpA(84):mdtE(61):acrA(49):mexA(1):ttgG(1)",1176,1278,1207.27,1820,1,"DE0009_03721","KCJK1736_03102"
"g000061_2_000026","g000061_2","ttgB","Toluene efflux pump membrane transporter TtgB",80,12,196,1.02,1,2,2,4,2,4,200,"Toluene efflux pump membrane transporter TtgB(154):Multidrug/solvent efflux pump membrane transporter MepB(23):Multidrug efflux pump subunit AcrB(13):Multidrug export protein AcrF(8):Multidrug resistance protein MdtF(3):Multidrug resistance protein MdtC(1)","ttgB(154):mepB(23):acrB(13):acrF(8):mdtF(3):mdtC(1)",366,3156,3038.67,1820,2,"DE0009_03722","KCJK1736_03101"
"g001671_000002","g001671","petE","hypothetical protein",70,34,196,1.11,1,4,1,15,1,22,218,"hypothetical protein(165):Plastocyanin(54)","NA(165):petE(54)",195,483,473.18,1822,1,"DE0009_04341","KCJK1736_00842"
"g000442","g000442",NA,"hypothetical protein",50,57,196,1,1,1,0,0,0,0,196,"hypothetical protein(196)","NA(196)",276,312,293.48,1825,1,NA,"KCJK1736_00746"
"g000282_1_000001","g000282_1",NA,"hypothetical protein",60,54,195,1,1,1,0,0,0,0,195,"hypothetical protein(195)","NA(195)",357,441,435.94,1827,1,"DE0009_02618","KCJK1736_03662"
"g006643","g006643","ompR","Transcriptional regulatory protein OmpR",50,11,195,1.03,1,2,0,5,0,5,200,"Transcriptional regulatory protein OmpR(200)","ompR(200)",723,741,734.04,1828,1,"DE0009_04494","KCJK1736_05051"
"g003058","g003058","gltI","Glutamate/aspartate import solute-binding protein",50,25,194,1,1,1,0,0,0,0,194,"Glutamate/aspartate import solute-binding protein(194)","gltI(194)",825,948,899.86,1831,1,"DE0009_03684","KCJK1736_03140"
"g004132_000003","g004132","lacF","Lactose transport system permease protein LacF",80,19,193,1,1,1,1,0,1,0,193,"Lactose transport system permease protein LacF(163):sn-glycerol-3-phosphate transport system permease protein UgpA(29):hypothetical protein(2)","lacF(163):ugpA(29):NA(2)",456,927,905.03,1833,1,"DE0009_01956","KCJK1736_02513"
"g002738_1_000015","g002738_1","lacG","Lactose transport system permease protein LacG",90,15,193,1.01,1,2,0,1,0,1,194,"Lactose transport system permease protein LacG(182):L-arabinose transport system permease protein AraQ(11):hypothetical protein(1)","lacG(182):araQ(11):NA(1)",192,822,817.78,1833,2,"DE0009_01955","KCJK1736_02514"
"g006298_000003","g006298","ugpB","sn-glycerol-3-phosphate-binding periplasmic protein UgpB",80,11,193,1,1,1,0,0,0,0,193,"sn-glycerol-3-phosphate-binding periplasmic protein UgpB(193)","ugpB(193)",1293,1296,1293.56,1833,3,"DE0009_01954","KCJK1736_02515"
"g001585_000002","g001585","cpdA","3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA",70,36,193,1,1,1,4,0,4,0,193,"3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA(197)","cpdA(197)",216,876,789.21,1833,4,"DE0009_01953","KCJK1736_02516"
"g001298_1_000001","g001298_1","parE4","Toxin ParE4",60,37,193,1.05,1,2,0,10,0,10,203,"Toxin ParE4(198):hypothetical protein(5)","parE4(198):NA(5)",126,399,291.13,1834,1,"DE0009_01568",NA
"g002127_1_000001","g002127_1","dhmA","Haloalkane dehalogenase",60,28,193,1.02,1,2,0,4,0,4,197,"Haloalkane dehalogenase(197)","dhmA(197)",1041,1089,1045.08,1836,1,"DE0009_04495","KCJK1736_05052"
"g001021_1_000001","g001021_1",NA,"hypothetical protein",60,40,193,1.06,1,3,0,11,0,12,205,"hypothetical protein(205)","NA(205)",123,255,153.28,1838,1,"DE0009_03125","KCJK1736_02089;KCJK1736_03604"
"g001444","g001444","rhaR","HTH-type transcriptional activator RhaR",50,36,193,1,1,1,1,0,1,0,193,"HTH-type transcriptional activator RhaR(192):HTH-type transcriptional activator RhaS(1):hypothetical protein(1)","rhaR(192):NA(1):rhaS(1)",279,1008,926.92,1839,1,"DE0009_02330","KCJK1736_00762"
"g002790","g002790","yvoA","HTH-type transcriptional repressor YvoA",50,27,192,1.01,1,2,0,1,0,1,193,"HTH-type transcriptional repressor YvoA(193)","yvoA(193)",738,831,757.68,1840,1,"DE0009_02954","KCJK1736_01923"
"g001129","g001129",NA,"hypothetical protein",50,41,192,1,1,1,0,0,0,0,192,"hypothetical protein(192)","NA(192)",351,549,391.44,1841,1,"DE0009_02430","KCJK1736_00661"
"g002028","g002028",NA,"hypothetical protein",50,32,192,1.32,1,4,4,45,4,61,253,"hypothetical protein(257)","NA(257)",132,516,418.87,1842,1,"DE0009_02962","KCJK1736_01915"
